,record_number,date_time,recorded_speeds
821,487,2022/07/07 10:04,32
822,487,2022/07/07 10:04,34
823,488,2022/07/07 10:05,35
824,489,2022/07/07 10:06,41
825,490,2022/07/07 10:07,34
826,491,2022/07/07 10:09,43
827,492,2022/07/07 10:10,43
828,493,2022/07/07 10:10,45
829,494,2022/07/07 10:12,40
830,495,2022/07/07 10:14,37
831,495,2022/07/07 10:14,42
832,495,2022/07/07 10:14,44
833,495,2022/07/07 10:14,50
834,496,2022/07/07 10:15,36
835,497,2022/07/07 10:15,37
836,498,2022/07/07 10:17,38
837,498,2022/07/07 10:17,48
838,499,2022/07/07 10:17,55
839,500,2022/07/07 10:18,44
840,501,2022/07/07 10:19,45
841,502,2022/07/07 10:20,39
842,503,2022/07/07 10:20,44
843,504,2022/07/07 10:21,46
844,505,2022/07/07 10:21,37
845,506,2022/07/07 10:22,36
846,506,2022/07/07 10:22,43
847,506,2022/07/07 10:22,44
848,507,2022/07/07 10:25,39
849,508,2022/07/07 10:25,50
850,509,2022/07/07 10:25,38
851,510,2022/07/07 10:26,45
852,511,2022/07/07 10:27,35
853,512,2022/07/07 10:28,46
854,513,2022/07/07 10:30,47
855,514,2022/07/07 10:32,45
856,515,2022/07/07 10:37,42
857,516,2022/07/07 10:38,42
858,517,2022/07/07 10:39,40
859,518,2022/07/07 10:39,33
860,519,2022/07/07 10:40,32
861,520,2022/07/07 10:41,40
862,521,2022/07/07 10:41,19
863,521,2022/07/07 10:41,46
864,522,2022/07/07 10:42,35
865,523,2022/07/07 10:43,50
866,524,2022/07/07 10:44,37
867,525,2022/07/07 10:44,24
868,525,2022/07/07 10:44,28
869,526,2022/07/07 10:45,47
870,526,2022/07/07 10:45,49
871,526,2022/07/07 10:45,49
872,527,2022/07/07 10:46,34
873,528,2022/07/07 10:48,44
874,529,2022/07/07 10:49,44
875,530,2022/07/07 10:50,38
876,531,2022/07/07 10:50,28
877,531,2022/07/07 10:50,40
878,532,2022/07/07 10:51,40
879,533,2022/07/07 10:53,34
880,533,2022/07/07 10:53,43
881,534,2022/07/07 10:54,26
882,535,2022/07/07 10:55,51
883,536,2022/07/07 10:56,38
884,537,2022/07/07 10:57,42
885,538,2022/07/07 11:00,33
886,538,2022/07/07 11:00,43
887,538,2022/07/07 11:00,52
888,539,2022/07/07 11:01,46
889,540,2022/07/07 11:01,43
890,540,2022/07/07 11:01,47
891,540,2022/07/07 11:01,58
892,541,2022/07/07 11:02,40
893,542,2022/07/07 11:02,49
894,543,2022/07/07 11:05,38
895,544,2022/07/07 11:05,49
896,545,2022/07/07 11:07,36
897,545,2022/07/07 11:07,43
898,546,2022/07/07 11:08,29
899,547,2022/07/07 11:08,40
900,548,2022/07/07 11:09,37
901,548,2022/07/07 11:09,46
902,549,2022/07/07 11:09,40
903,549,2022/07/07 11:09,43
904,550,2022/07/07 11:10,33
905,551,2022/07/07 11:10,47
906,552,2022/07/07 11:11,30
907,552,2022/07/07 11:11,35
908,553,2022/07/07 11:12,43
909,554,2022/07/07 11:13,44
910,554,2022/07/07 11:13,45
911,555,2022/07/07 11:14,43
912,555,2022/07/07 11:14,47
913,555,2022/07/07 11:14,50
914,556,2022/07/07 11:15,34
915,557,2022/07/07 11:16,36
916,557,2022/07/07 11:16,39
917,558,2022/07/07 11:16,42
918,559,2022/07/07 11:17,45
919,560,2022/07/07 11:18,51
920,561,2022/07/07 11:19,34
921,562,2022/07/07 11:20,39
922,562,2022/07/07 11:20,47
923,563,2022/07/07 11:20,42
924,564,2022/07/07 11:22,14
925,565,2022/07/07 11:23,51
926,566,2022/07/07 11:24,53
927,567,2022/07/07 11:25,38
928,567,2022/07/07 11:25,44
929,567,2022/07/07 11:25,44
930,567,2022/07/07 11:25,46
931,567,2022/07/07 11:25,47
932,568,2022/07/07 11:26,34
933,568,2022/07/07 11:26,39
934,568,2022/07/07 11:26,44
935,569,2022/07/07 11:26,49
936,570,2022/07/07 11:27,34
937,570,2022/07/07 11:27,38
938,571,2022/07/07 11:28,41
939,572,2022/07/07 11:29,40
940,573,2022/07/07 11:29,46
941,574,2022/07/07 11:31,31
942,574,2022/07/07 11:31,34
943,575,2022/07/07 11:32,47
944,576,2022/07/07 11:32,42
945,577,2022/07/07 11:34,45
946,578,2022/07/07 11:35,42
947,579,2022/07/07 11:36,46
948,580,2022/07/07 11:36,38
949,581,2022/07/07 11:37,35
950,582,2022/07/07 11:37,39
951,583,2022/07/07 11:38,43
952,583,2022/07/07 11:38,43
953,584,2022/07/07 11:40,32
954,584,2022/07/07 11:40,50
955,585,2022/07/07 11:40,36
956,586,2022/07/07 11:41,39
957,587,2022/07/07 11:42,40
958,588,2022/07/07 11:42,41
959,589,2022/07/07 11:43,35
960,590,2022/07/07 11:44,40
961,590,2022/07/07 11:44,42
962,591,2022/07/07 11:45,43
963,592,2022/07/07 11:46,43
964,593,2022/07/07 11:48,27
965,593,2022/07/07 11:48,34
966,593,2022/07/07 11:48,35
967,594,2022/07/07 11:49,40
968,595,2022/07/07 11:50,32
969,596,2022/07/07 11:51,41
970,597,2022/07/07 11:52,40
971,598,2022/07/07 11:53,33
972,598,2022/07/07 11:53,40
973,598,2022/07/07 11:53,44
974,599,2022/07/07 11:54,44
975,600,2022/07/07 11:55,34
976,600,2022/07/07 11:55,41
977,601,2022/07/07 11:56,53
978,602,2022/07/07 11:57,43
979,602,2022/07/07 11:57,49
980,603,2022/07/07 11:58,25
981,604,2022/07/07 11:58,46
982,604,2022/07/07 11:58,47
983,605,2022/07/07 11:59,31
984,606,2022/07/07 12:00,38
985,607,2022/07/07 12:00,47
986,608,2022/07/07 12:00,40
987,609,2022/07/07 12:01,39
988,609,2022/07/07 12:01,41
989,610,2022/07/07 12:02,40
990,610,2022/07/07 12:02,42
991,610,2022/07/07 12:02,50
992,611,2022/07/07 12:02,39
993,612,2022/07/07 12:03,46
994,613,2022/07/07 12:03,36
995,614,2022/07/07 12:04,34
996,615,2022/07/07 12:05,36
997,616,2022/07/07 12:05,45
998,617,2022/07/07 12:06,40
999,617,2022/07/07 12:06,42
1000,618,2022/07/07 12:07,35
1001,619,2022/07/07 12:08,35
1002,619,2022/07/07 12:08,41
1003,620,2022/07/07 12:09,37
1004,621,2022/07/07 12:10,34
1005,622,2022/07/07 12:10,42
1006,623,2022/07/07 12:10,32
1007,623,2022/07/07 12:10,41
1008,624,2022/07/07 12:11,38
1009,624,2022/07/07 12:11,42
1010,624,2022/07/07 12:11,49
1011,625,2022/07/07 12:12,53
1012,626,2022/07/07 12:14,43
1013,626,2022/07/07 12:14,49
1014,626,2022/07/07 12:14,50
1015,627,2022/07/07 12:16,42
1016,628,2022/07/07 12:16,41
1017,628,2022/07/07 12:16,46
1018,629,2022/07/07 12:17,45
1019,630,2022/07/07 12:18,41
1020,630,2022/07/07 12:18,46
1021,631,2022/07/07 12:20,50
1022,632,2022/07/07 12:21,32
1023,633,2022/07/07 12:21,59
1024,634,2022/07/07 12:22,39
1025,635,2022/07/07 12:23,24
1026,636,2022/07/07 12:24,46
1027,637,2022/07/07 12:25,41
1028,638,2022/07/07 12:26,32
1029,638,2022/07/07 12:26,41
1030,639,2022/07/07 12:27,37
1031,640,2022/07/07 12:28,47
1032,641,2022/07/07 12:29,34
1033,642,2022/07/07 12:29,41
1034,643,2022/07/07 12:30,42
1035,644,2022/07/07 12:32,48
1036,645,2022/07/07 12:32,36
1037,646,2022/07/07 12:33,37
1038,646,2022/07/07 12:33,46
1039,647,2022/07/07 12:33,31
1040,648,2022/07/07 12:35,32
1041,649,2022/07/07 12:36,42
1042,649,2022/07/07 12:36,48
1043,650,2022/07/07 12:36,43
1044,651,2022/07/07 12:37,32
1045,652,2022/07/07 12:38,31
1046,652,2022/07/07 12:38,40
1047,652,2022/07/07 12:38,45
1048,653,2022/07/07 12:38,51
1049,654,2022/07/07 12:38,44
1050,655,2022/07/07 12:39,48
1051,656,2022/07/07 12:40,26
1052,656,2022/07/07 12:40,33
1053,657,2022/07/07 12:40,35
1054,658,2022/07/07 12:41,42
1055,659,2022/07/07 12:41,42
1056,659,2022/07/07 12:41,46
1057,660,2022/07/07 12:42,40
1058,660,2022/07/07 12:42,42
1059,661,2022/07/07 12:42,39
1060,662,2022/07/07 12:43,33
1061,662,2022/07/07 12:43,47
1062,663,2022/07/07 12:43,42
1063,664,2022/07/07 12:44,40
1064,665,2022/07/07 12:46,31
1065,666,2022/07/07 12:47,44
1066,667,2022/07/07 12:48,41
1067,668,2022/07/07 12:48,24
1068,668,2022/07/07 12:48,34
1069,668,2022/07/07 12:48,44
1070,669,2022/07/07 12:48,42
1071,670,2022/07/07 12:49,37
1072,671,2022/07/07 12:49,38
1073,672,2022/07/07 12:50,45
1074,673,2022/07/07 12:51,36
1075,674,2022/07/07 12:53,39
1076,675,2022/07/07 12:55,46
1077,676,2022/07/07 12:55,30
1078,677,2022/07/07 12:56,41
1079,678,2022/07/07 12:57,49
1080,679,2022/07/07 12:58,36
1081,679,2022/07/07 12:58,42
1082,680,2022/07/07 13:00,52
1083,681,2022/07/07 13:01,41
1084,682,2022/07/07 13:02,44
1085,683,2022/07/07 13:02,50
1086,684,2022/07/07 13:02,28
1087,685,2022/07/07 13:03,36
1088,686,2022/07/07 13:05,45
1089,687,2022/07/07 13:06,46
1090,688,2022/07/07 13:07,36
1091,689,2022/07/07 13:07,40
1092,690,2022/07/07 13:09,32
1093,691,2022/07/07 13:10,45
1094,692,2022/07/07 13:11,34
1095,693,2022/07/07 13:12,48
1096,694,2022/07/07 13:16,44
1097,694,2022/07/07 13:16,44
1098,695,2022/07/07 13:17,28
1099,695,2022/07/07 13:17,31
1100,696,2022/07/07 13:17,46
1101,697,2022/07/07 13:18,42
1102,697,2022/07/07 13:18,48
1103,697,2022/07/07 13:18,57
1104,698,2022/07/07 13:19,39
1105,699,2022/07/07 13:20,30
1106,699,2022/07/07 13:20,30
1107,699,2022/07/07 13:20,40
1108,700,2022/07/07 13:22,40
1109,701,2022/07/07 13:23,38
1110,702,2022/07/07 13:24,47
1111,703,2022/07/07 13:25,49
1112,704,2022/07/07 13:27,35
1113,705,2022/07/07 13:28,40
1114,705,2022/07/07 13:28,41
1115,706,2022/07/07 13:29,44
1116,706,2022/07/07 13:29,49
1117,707,2022/07/07 13:30,42
1118,707,2022/07/07 13:30,42
1119,708,2022/07/07 13:30,37
1120,709,2022/07/07 13:31,36
1121,710,2022/07/07 13:31,46
1122,711,2022/07/07 13:32,42
1123,711,2022/07/07 13:32,44
1124,712,2022/07/07 13:32,48
1125,713,2022/07/07 13:33,49
1126,713,2022/07/07 13:33,51
1127,714,2022/07/07 13:34,38
1128,714,2022/07/07 13:34,39
1129,715,2022/07/07 13:36,37
1130,715,2022/07/07 13:36,45
1131,716,2022/07/07 13:38,41
1132,717,2022/07/07 13:40,52
1133,718,2022/07/07 13:41,42
1134,719,2022/07/07 13:42,48
1135,720,2022/07/07 13:44,40
1136,721,2022/07/07 13:44,34
1137,722,2022/07/07 13:44,44
1138,723,2022/07/07 13:45,44
1139,723,2022/07/07 13:45,47
1140,724,2022/07/07 13:46,34
1141,724,2022/07/07 13:46,41
1142,725,2022/07/07 13:46,38
1143,726,2022/07/07 13:47,41
1144,726,2022/07/07 13:47,42
1145,727,2022/07/07 13:48,40
1146,727,2022/07/07 13:48,50
1147,728,2022/07/07 13:49,41
1148,729,2022/07/07 13:51,42
1149,730,2022/07/07 13:52,47
1150,731,2022/07/07 13:53,45
1151,732,2022/07/07 13:54,36
1152,733,2022/07/07 13:54,46
1153,734,2022/07/07 13:55,41
1154,735,2022/07/07 13:57,47
1155,736,2022/07/07 13:59,38
1156,737,2022/07/07 14:00,47
1157,737,2022/07/07 14:00,48
1158,738,2022/07/07 14:00,40
1159,739,2022/07/07 14:01,49
1160,740,2022/07/07 14:02,47
1161,741,2022/07/07 14:03,29
1162,742,2022/07/07 14:04,28
1163,742,2022/07/07 14:04,43
1164,743,2022/07/07 14:05,44
1165,744,2022/07/07 14:06,49
1166,745,2022/07/07 14:07,45
1167,746,2022/07/07 14:07,29
1168,747,2022/07/07 14:08,50
1169,748,2022/07/07 14:09,26
1170,748,2022/07/07 14:09,39
1171,749,2022/07/07 14:11,35
1172,750,2022/07/07 14:11,40
1173,751,2022/07/07 14:14,44
1174,752,2022/07/07 14:15,45
1175,753,2022/07/07 14:15,37
1176,754,2022/07/07 14:15,45
1177,755,2022/07/07 14:16,37
1178,756,2022/07/07 14:19,40
1179,757,2022/07/07 14:20,36
1180,757,2022/07/07 14:20,48
1181,758,2022/07/07 14:21,38
1182,758,2022/07/07 14:21,44
1183,759,2022/07/07 14:23,33
1184,760,2022/07/07 14:24,41
1185,760,2022/07/07 14:24,47
1186,760,2022/07/07 14:24,49
1187,761,2022/07/07 14:26,56
1188,762,2022/07/07 14:27,49
1189,763,2022/07/07 14:28,46
1190,764,2022/07/07 14:30,50
1191,765,2022/07/07 14:31,41
1192,766,2022/07/07 14:31,48
1193,767,2022/07/07 14:32,38
1194,767,2022/07/07 14:32,40
1195,768,2022/07/07 14:33,38
1196,768,2022/07/07 14:33,42
1197,769,2022/07/07 14:35,39
1198,769,2022/07/07 14:35,43
1199,770,2022/07/07 14:35,44
1200,771,2022/07/07 14:36,56
1201,772,2022/07/07 14:38,41
1202,773,2022/07/07 14:40,48
1203,774,2022/07/07 14:41,46
1204,775,2022/07/07 14:43,34
1205,776,2022/07/07 14:44,40
1206,776,2022/07/07 14:44,48
1207,777,2022/07/07 14:44,42
1208,777,2022/07/07 14:44,42
1209,778,2022/07/07 14:46,38
1210,779,2022/07/07 14:47,19
1211,779,2022/07/07 14:47,32
1212,779,2022/07/07 14:47,39
1213,780,2022/07/07 14:48,38
1214,780,2022/07/07 14:48,49
1215,781,2022/07/07 14:48,41
1216,782,2022/07/07 14:49,40
1217,783,2022/07/07 14:49,26
1218,784,2022/07/07 14:50,43
1219,785,2022/07/07 14:53,48
1220,786,2022/07/07 14:54,37
1221,787,2022/07/07 14:55,50
1222,787,2022/07/07 14:55,55
1223,788,2022/07/07 14:56,34
1224,788,2022/07/07 14:56,40
1225,789,2022/07/07 14:58,39
1226,790,2022/07/07 14:58,47
1227,791,2022/07/07 15:00,53
1228,792,2022/07/07 15:02,48
1229,793,2022/07/07 15:03,43
1230,794,2022/07/07 15:04,51
1231,795,2022/07/07 15:05,48
1232,795,2022/07/07 15:05,49
1233,796,2022/07/07 15:06,36
1234,796,2022/07/07 15:06,37
1235,797,2022/07/07 15:06,46
1236,798,2022/07/07 15:08,33
1237,799,2022/07/07 15:09,50
1238,800,2022/07/07 15:10,40
1239,800,2022/07/07 15:10,41
1240,800,2022/07/07 15:10,42
1241,801,2022/07/07 15:11,46
1242,802,2022/07/07 15:12,40
1243,803,2022/07/07 15:13,43
1244,803,2022/07/07 15:13,45
1245,804,2022/07/07 15:14,28
1246,805,2022/07/07 15:15,38
1247,806,2022/07/07 15:16,27
1248,806,2022/07/07 15:16,34
1249,807,2022/07/07 15:16,39
1250,808,2022/07/07 15:17,37
1251,809,2022/07/07 15:17,46
1252,810,2022/07/07 15:20,40
1253,811,2022/07/07 15:21,48
1254,812,2022/07/07 15:22,47
1255,813,2022/07/07 15:23,54
1256,814,2022/07/07 15:24,49
1257,815,2022/07/07 15:24,52
1258,816,2022/07/07 15:25,59
1259,817,2022/07/07 15:25,46
1260,818,2022/07/07 15:26,39
1261,818,2022/07/07 15:26,48
1262,819,2022/07/07 15:28,55
1263,3,2022/07/07 15:31,41
1264,3,2022/07/07 15:31,45
1265,3,2022/07/07 15:31,46
1266,4,2022/07/07 15:32,29
1267,5,2022/07/07 15:33,39
1268,6,2022/07/07 15:34,54
1269,7,2022/07/07 15:34,47
1270,8,2022/07/07 15:34,52
