record_number,date_time,recorded_speeds
598,2022/07/14 11:38,35
598,2022/07/14 11:38,36
599,2022/07/14 11:39,33
600,2022/07/14 11:39,38
601,2022/07/14 11:40,46
602,2022/07/14 11:41,44
603,2022/07/14 11:43,35
604,2022/07/14 11:45,40
605,2022/07/14 11:46,37
605,2022/07/14 11:46,47
606,2022/07/14 11:48,35
607,2022/07/14 11:48,36
608,2022/07/14 11:49,47
609,2022/07/14 11:49,42
610,2022/07/14 11:50,39
611,2022/07/14 11:52,36
611,2022/07/14 11:52,40
612,2022/07/14 11:52,38
613,2022/07/14 11:54,39
614,2022/07/14 11:55,42
614,2022/07/14 11:55,45
614,2022/07/14 11:55,51
615,2022/07/14 11:55,47
616,2022/07/14 11:56,48
617,2022/07/14 11:57,44
618,2022/07/14 11:57,48
619,2022/07/14 11:58,37
620,2022/07/14 11:58,46
621,2022/07/14 11:59,33
622,2022/07/14 11:59,43
622,2022/07/14 11:59,49
623,2022/07/14 12:01,36
623,2022/07/14 12:01,47
624,2022/07/14 12:02,45
625,2022/07/14 12:03,37
626,2022/07/14 12:03,47
627,2022/07/14 12:04,50
627,2022/07/14 12:04,50
628,2022/07/14 12:05,58
629,2022/07/14 12:05,28
630,2022/07/14 12:06,41
630,2022/07/14 12:06,43
631,2022/07/14 12:08,35
631,2022/07/14 12:08,42
631,2022/07/14 12:08,46
632,2022/07/14 12:08,51
633,2022/07/14 12:11,48
634,2022/07/14 12:12,39
635,2022/07/14 12:13,35
636,2022/07/14 12:14,30
637,2022/07/14 12:14,30
638,2022/07/14 12:15,47
639,2022/07/14 12:16,34
640,2022/07/14 12:18,48
641,2022/07/14 12:19,37
641,2022/07/14 12:19,37
641,2022/07/14 12:19,44
642,2022/07/14 12:19,37
643,2022/07/14 12:20,42
644,2022/07/14 12:20,52
644,2022/07/14 12:20,60
645,2022/07/14 12:21,46
646,2022/07/14 12:21,47
647,2022/07/14 12:22,37
647,2022/07/14 12:22,55
648,2022/07/14 12:23,47
649,2022/07/14 12:24,37
649,2022/07/14 12:24,48
650,2022/07/14 12:25,34
651,2022/07/14 12:26,40
651,2022/07/14 12:26,51
652,2022/07/14 12:26,42
653,2022/07/14 12:27,44
654,2022/07/14 12:28,37
655,2022/07/14 12:28,48
656,2022/07/14 12:30,35
657,2022/07/14 12:31,40
658,2022/07/14 12:33,39
659,2022/07/14 12:34,42
660,2022/07/14 12:36,38
661,2022/07/14 12:37,36
662,2022/07/14 12:38,39
663,2022/07/14 12:38,39
664,2022/07/14 12:40,35
664,2022/07/14 12:40,35
665,2022/07/14 12:41,39
665,2022/07/14 12:41,48
665,2022/07/14 12:41,48
666,2022/07/14 12:42,39
667,2022/07/14 12:42,49
668,2022/07/14 12:43,42
668,2022/07/14 12:43,45
669,2022/07/14 12:46,46
670,2022/07/14 12:47,27
671,2022/07/14 12:47,46
672,2022/07/14 12:48,39
673,2022/07/14 12:48,43
673,2022/07/14 12:48,47
674,2022/07/14 12:49,38
675,2022/07/14 12:50,49
676,2022/07/14 12:52,40
677,2022/07/14 12:52,47
678,2022/07/14 12:53,41
678,2022/07/14 12:53,49
679,2022/07/14 12:54,48
680,2022/07/14 12:54,40
681,2022/07/14 12:55,53
682,2022/07/14 12:55,46
683,2022/07/14 12:56,47
683,2022/07/14 12:56,48
684,2022/07/14 12:58,36
685,2022/07/14 12:59,49
686,2022/07/14 12:59,40
687,2022/07/14 13:00,49
688,2022/07/14 13:01,51
689,2022/07/14 13:01,44
690,2022/07/14 13:02,33
690,2022/07/14 13:02,42
691,2022/07/14 13:03,54
692,2022/07/14 13:05,41
693,2022/07/14 13:05,50
694,2022/07/14 13:06,32
694,2022/07/14 13:06,43
695,2022/07/14 13:07,37
696,2022/07/14 13:08,40
697,2022/07/14 13:09,34
697,2022/07/14 13:09,44
698,2022/07/14 13:11,29
699,2022/07/14 13:12,37
700,2022/07/14 13:15,47
701,2022/07/14 13:16,43
702,2022/07/14 13:16,37
703,2022/07/14 13:17,47
704,2022/07/14 13:18,31
704,2022/07/14 13:18,39
705,2022/07/14 13:18,51
706,2022/07/14 13:21,45
706,2022/07/14 13:21,45
707,2022/07/14 13:21,38
708,2022/07/14 13:23,51
709,2022/07/14 13:24,29
709,2022/07/14 13:24,42
710,2022/07/14 13:25,25
711,2022/07/14 13:26,44
711,2022/07/14 13:26,45
711,2022/07/14 13:26,48
712,2022/07/14 13:27,41
712,2022/07/14 13:27,46
713,2022/07/14 13:27,49
714,2022/07/14 13:28,35
715,2022/07/14 13:29,32
716,2022/07/14 13:30,43
717,2022/07/14 13:31,36
717,2022/07/14 13:31,37
718,2022/07/14 13:31,43
719,2022/07/14 13:33,49
720,2022/07/14 13:34,38
721,2022/07/14 13:34,51
722,2022/07/14 13:37,36
723,2022/07/14 13:37,49
724,2022/07/14 13:38,47
725,2022/07/14 13:39,37
725,2022/07/14 13:39,42
725,2022/07/14 13:39,46
726,2022/07/14 13:40,50
727,2022/07/14 13:41,33
728,2022/07/14 13:42,43
728,2022/07/14 13:42,44
728,2022/07/14 13:42,47
728,2022/07/14 13:42,50
729,2022/07/14 13:43,49
730,2022/07/14 13:44,37
731,2022/07/14 13:44,45
732,2022/07/14 13:46,39
733,2022/07/14 13:46,47
733,2022/07/14 13:46,48
734,2022/07/14 13:47,36
735,2022/07/14 13:49,54
736,2022/07/14 13:50,68
737,2022/07/14 13:51,30
738,2022/07/14 13:52,34
738,2022/07/14 13:52,35
738,2022/07/14 13:52,45
739,2022/07/14 13:53,34
739,2022/07/14 13:53,36
739,2022/07/14 13:53,36
740,2022/07/14 13:54,44
740,2022/07/14 13:54,47
741,2022/07/14 13:54,42
741,2022/07/14 13:54,45
742,2022/07/14 13:55,50
743,2022/07/14 13:56,36
744,2022/07/14 13:57,34
744,2022/07/14 13:57,41
744,2022/07/14 13:57,44
745,2022/07/14 13:58,39
745,2022/07/14 13:58,45
746,2022/07/14 13:59,33
747,2022/07/14 14:00,40
748,2022/07/14 14:00,41
749,2022/07/14 14:01,39
750,2022/07/14 14:02,45
751,2022/07/14 14:03,39
752,2022/07/14 14:04,39
753,2022/07/14 14:06,36
754,2022/07/14 14:08,45
755,2022/07/14 14:09,30
756,2022/07/14 14:09,37
757,2022/07/14 14:10,42
758,2022/07/14 14:10,45
759,2022/07/14 14:11,37
760,2022/07/14 14:12,44
761,2022/07/14 14:13,36
762,2022/07/14 14:15,46
763,2022/07/14 14:16,41
764,2022/07/14 14:17,34
765,2022/07/14 14:17,44
766,2022/07/14 14:18,32
766,2022/07/14 14:18,36
767,2022/07/14 14:19,42
768,2022/07/14 14:19,42
769,2022/07/14 14:20,29
770,2022/07/14 14:21,38
770,2022/07/14 14:21,47
771,2022/07/14 14:22,35
771,2022/07/14 14:22,43
771,2022/07/14 14:22,51
772,2022/07/14 14:22,48
773,2022/07/14 14:23,43
774,2022/07/14 14:23,45
775,2022/07/14 14:24,44
776,2022/07/14 14:24,48
777,2022/07/14 14:25,34
777,2022/07/14 14:25,49
778,2022/07/14 14:25,47
779,2022/07/14 14:25,38
780,2022/07/14 14:27,38
781,2022/07/14 14:28,32
782,2022/07/14 14:29,44
783,2022/07/14 14:29,47
784,2022/07/14 14:31,40
785,2022/07/14 14:32,35
785,2022/07/14 14:32,45
785,2022/07/14 14:32,46
785,2022/07/14 14:32,49
786,2022/07/14 14:33,41
787,2022/07/14 14:34,36
787,2022/07/14 14:34,45
788,2022/07/14 14:34,29
789,2022/07/14 14:35,20
789,2022/07/14 14:35,41
790,2022/07/14 14:38,50
791,2022/07/14 14:39,41
791,2022/07/14 14:39,42
791,2022/07/14 14:39,47
792,2022/07/14 14:39,45
793,2022/07/14 14:40,43
794,2022/07/14 14:42,42
795,2022/07/14 14:42,49
796,2022/07/14 14:42,45
797,2022/07/14 14:43,42
798,2022/07/14 14:43,40
799,2022/07/14 14:43,37
800,2022/07/14 14:44,50
801,2022/07/14 14:45,42
801,2022/07/14 14:45,56
802,2022/07/14 14:48,49
803,2022/07/14 14:49,28
803,2022/07/14 14:49,45
804,2022/07/14 14:50,53
805,2022/07/14 14:51,40
805,2022/07/14 14:51,43
806,2022/07/14 14:52,40
807,2022/07/14 14:53,35
807,2022/07/14 14:53,49
808,2022/07/14 14:53,46
809,2022/07/14 14:55,35
810,2022/07/14 14:55,37
811,2022/07/14 14:55,45
812,2022/07/14 14:57,35
812,2022/07/14 14:57,44
812,2022/07/14 14:57,46
813,2022/07/14 14:58,40
813,2022/07/14 14:58,47
814,2022/07/14 14:59,47
815,2022/07/14 14:59,29
815,2022/07/14 14:59,40
816,2022/07/14 15:00,34
817,2022/07/14 15:01,37
818,2022/07/14 15:01,35
818,2022/07/14 15:01,46
818,2022/07/14 15:01,51
819,2022/07/14 15:01,49
820,2022/07/14 15:02,42
821,2022/07/14 15:03,40
821,2022/07/14 15:03,42
821,2022/07/14 15:03,46
822,2022/07/14 15:04,40
823,2022/07/14 15:05,36
824,2022/07/14 15:05,38
825,2022/07/14 15:07,44
825,2022/07/14 15:07,44
826,2022/07/14 15:08,49
827,2022/07/14 15:09,42
828,2022/07/14 15:10,44
829,2022/07/14 15:11,53
830,2022/07/14 15:12,46
831,2022/07/14 15:14,37
832,2022/07/14 15:14,50
833,2022/07/14 15:14,40
834,2022/07/14 15:17,35
834,2022/07/14 15:17,40
835,2022/07/14 15:17,41
836,2022/07/14 15:18,41
836,2022/07/14 15:18,50
837,2022/07/14 15:20,26
838,2022/07/14 15:21,39
838,2022/07/14 15:21,43
838,2022/07/14 15:21,46
839,2022/07/14 15:23,38
840,2022/07/14 15:25,48
841,2022/07/14 15:26,29
842,2022/07/14 15:26,47
843,2022/07/14 15:28,43
844,2022/07/14 15:28,43
845,2022/07/14 15:29,42
845,2022/07/14 15:29,47
846,2022/07/14 15:30,48
847,2022/07/14 15:30,39
848,2022/07/14 15:30,45
849,2022/07/14 15:31,49
850,2022/07/14 15:32,44
850,2022/07/14 15:32,50
851,2022/07/14 15:33,43
852,2022/07/14 15:34,38
852,2022/07/14 15:34,40
852,2022/07/14 15:34,44
853,2022/07/14 15:34,43
854,2022/07/14 15:35,37
854,2022/07/14 15:35,45
855,2022/07/14 15:35,54
856,2022/07/14 15:36,39
857,2022/07/14 15:36,44
858,2022/07/14 15:37,57
859,2022/07/14 15:39,33
859,2022/07/14 15:39,43
860,2022/07/14 15:40,42
861,2022/07/14 15:40,55
862,2022/07/14 15:41,38
862,2022/07/14 15:41,40
863,2022/07/14 15:42,40
864,2022/07/14 15:44,39
864,2022/07/14 15:44,53
865,2022/07/14 15:44,52
866,2022/07/14 15:44,41
867,2022/07/14 15:45,40
868,2022/07/14 15:46,44
868,2022/07/14 15:46,45
869,2022/07/14 15:47,49
870,2022/07/14 15:48,45
870,2022/07/14 15:48,45
871,2022/07/14 15:49,33
871,2022/07/14 15:49,43
871,2022/07/14 15:49,55
872,2022/07/14 15:49,40
873,2022/07/14 15:50,50
874,2022/07/14 15:52,45
875,2022/07/14 15:52,37
876,2022/07/14 15:53,43
877,2022/07/14 15:55,34
878,2022/07/14 15:55,42
878,2022/07/14 15:55,44
879,2022/07/14 15:58,38
880,2022/07/14 15:59,40
881,2022/07/14 16:01,47
881,2022/07/14 16:01,52
882,2022/07/14 16:01,42
883,2022/07/14 16:02,32
883,2022/07/14 16:02,40
884,2022/07/14 16:03,47
885,2022/07/14 16:03,41
886,2022/07/14 16:04,45
886,2022/07/14 16:04,46
887,2022/07/14 16:04,44
888,2022/07/14 16:05,35
889,2022/07/14 16:08,43
889,2022/07/14 16:08,47
889,2022/07/14 16:08,48
890,2022/07/14 16:08,50
891,2022/07/14 16:09,39
891,2022/07/14 16:09,49
891,2022/07/14 16:09,51
892,2022/07/14 16:10,33
893,2022/07/14 16:11,45
894,2022/07/14 16:12,23
895,2022/07/14 16:12,46
896,2022/07/14 16:13,55
897,2022/07/14 16:13,36
898,2022/07/14 16:14,28
898,2022/07/14 16:14,43
899,2022/07/14 16:14,43
900,2022/07/14 16:16,37
900,2022/07/14 16:16,50
901,2022/07/14 16:17,41
901,2022/07/14 16:17,51
902,2022/07/14 16:17,46
903,2022/07/14 16:17,33
903,2022/07/14 16:17,35
904,2022/07/14 16:18,37
904,2022/07/14 16:18,45
905,2022/07/14 16:19,47
906,2022/07/14 16:20,44
907,2022/07/14 16:20,49
908,2022/07/14 16:21,48
909,2022/07/14 16:21,37
910,2022/07/14 16:22,45
911,2022/07/14 16:22,46
911,2022/07/14 16:22,48
912,2022/07/14 16:23,36
912,2022/07/14 16:23,54
913,2022/07/14 16:23,45
914,2022/07/14 16:25,46
915,2022/07/14 16:26,45
915,2022/07/14 16:26,48
916,2022/07/14 16:27,44
917,2022/07/14 16:28,50
918,2022/07/14 16:29,43
919,2022/07/14 16:29,49
920,2022/07/14 16:30,40
920,2022/07/14 16:30,44
920,2022/07/14 16:30,51
921,2022/07/14 16:30,41
922,2022/07/14 16:31,44
923,2022/07/14 16:31,52
924,2022/07/14 16:32,46
925,2022/07/14 16:32,57
926,2022/07/14 16:32,42
927,2022/07/14 16:33,46
927,2022/07/14 16:33,53
928,2022/07/14 16:34,31
929,2022/07/14 16:35,46
930,2022/07/14 16:35,48
930,2022/07/14 16:35,54
931,2022/07/14 16:36,42
932,2022/07/14 16:36,43
932,2022/07/14 16:36,52
933,2022/07/14 16:37,23
934,2022/07/14 16:38,33
934,2022/07/14 16:38,40
935,2022/07/14 16:39,40
936,2022/07/14 16:39,37
937,2022/07/14 16:41,45
938,2022/07/14 16:43,31
939,2022/07/14 16:43,42
940,2022/07/14 16:44,38
940,2022/07/14 16:44,40
941,2022/07/14 16:44,46
942,2022/07/14 16:44,37
943,2022/07/14 16:45,42
944,2022/07/14 16:45,47
945,2022/07/14 16:45,34
946,2022/07/14 16:47,48
947,2022/07/14 16:47,44
948,2022/07/14 16:48,49
949,2022/07/14 16:48,45
950,2022/07/14 16:49,45
950,2022/07/14 16:49,50
951,2022/07/14 16:51,41
952,2022/07/14 16:51,46
953,2022/07/14 16:51,51
954,2022/07/14 16:52,32
955,2022/07/14 16:52,39
956,2022/07/14 16:53,36
956,2022/07/14 16:53,50
956,2022/07/14 16:53,53
956,2022/07/14 16:53,54
957,2022/07/14 16:53,50
958,2022/07/14 16:54,45
958,2022/07/14 16:54,49
959,2022/07/14 16:54,43
960,2022/07/14 16:55,32
960,2022/07/14 16:55,32
960,2022/07/14 16:55,35
961,2022/07/14 16:55,51
962,2022/07/14 16:57,44
963,2022/07/14 16:57,43
963,2022/07/14 16:57,44
964,2022/07/14 16:58,36
965,2022/07/14 17:02,49
966,2022/07/14 17:03,46
967,2022/07/14 17:04,40
968,2022/07/14 17:05,44
968,2022/07/14 17:05,57
969,2022/07/14 17:05,38
970,2022/07/14 17:06,41
970,2022/07/14 17:06,44
971,2022/07/14 17:06,50
972,2022/07/14 17:07,46
973,2022/07/14 17:08,55
974,2022/07/14 17:09,55
975,2022/07/14 17:09,47
976,2022/07/14 17:11,45
977,2022/07/14 17:11,44
978,2022/07/14 17:12,38
979,2022/07/14 17:13,50
979,2022/07/14 17:13,52
980,2022/07/14 17:14,43
980,2022/07/14 17:14,47
981,2022/07/14 17:15,38
981,2022/07/14 17:15,38
982,2022/07/14 17:15,46
983,2022/07/14 17:15,51
984,2022/07/14 17:18,43
985,2022/07/14 17:19,46
986,2022/07/14 17:20,40
987,2022/07/14 17:21,47
987,2022/07/14 17:21,55
988,2022/07/14 17:22,46
989,2022/07/14 17:23,42
990,2022/07/14 17:25,49
991,2022/07/14 17:26,47
991,2022/07/14 17:26,50
992,2022/07/14 17:28,44
993,2022/07/14 17:28,46
994,2022/07/14 17:28,44
995,2022/07/14 17:29,43
996,2022/07/14 17:30,42
996,2022/07/14 17:30,44
997,2022/07/14 17:30,50
998,2022/07/14 17:31,52
999,2022/07/14 17:32,43
1000,2022/07/14 17:33,41
1001,2022/07/14 17:34,29
1001,2022/07/14 17:34,52
1002,2022/07/14 17:35,51
1003,2022/07/14 17:35,45
1004,2022/07/14 17:36,35
1004,2022/07/14 17:36,36
1005,2022/07/14 17:37,48
1006,2022/07/14 17:37,50
1007,2022/07/14 17:39,38
1007,2022/07/14 17:39,40
1008,2022/07/14 17:41,48
1009,2022/07/14 17:42,43
1009,2022/07/14 17:42,48
1010,2022/07/14 17:44,47
1011,2022/07/14 17:45,40
1012,2022/07/14 17:46,37
1013,2022/07/14 17:46,50
1014,2022/07/14 17:47,56
1015,2022/07/14 17:48,43
1016,2022/07/14 17:51,44
1017,2022/07/14 17:51,47
1018,2022/07/14 17:52,42
1019,2022/07/14 17:53,40
1019,2022/07/14 17:53,48
1020,2022/07/14 17:54,38
1021,2022/07/14 17:55,49
1022,2022/07/14 17:55,49
1023,2022/07/14 17:56,40
1024,2022/07/14 17:56,46
1025,2022/07/14 17:56,48
1026,2022/07/14 17:57,32
1027,2022/07/14 17:58,56
1028,2022/07/14 17:58,48
1029,2022/07/14 17:59,49
1030,2022/07/14 17:59,44
1031,2022/07/14 18:00,44
1032,2022/07/14 18:01,48
1033,2022/07/14 18:04,35
1033,2022/07/14 18:04,41
1034,2022/07/14 18:05,47
1035,2022/07/14 18:06,46
1036,2022/07/14 18:07,35
1036,2022/07/14 18:07,51
1037,2022/07/14 18:08,62
1038,2022/07/14 18:09,47
1039,2022/07/14 18:10,49
1040,2022/07/14 18:10,43
1040,2022/07/14 18:10,47
1041,2022/07/14 18:11,43
1042,2022/07/14 18:12,45
1043,2022/07/14 18:13,43
1044,2022/07/14 18:15,33
1045,2022/07/14 18:16,37
1046,2022/07/14 18:17,43
1046,2022/07/14 18:17,46
1046,2022/07/14 18:17,48
1047,2022/07/14 18:18,44
1048,2022/07/14 18:19,33
1048,2022/07/14 18:19,50
1049,2022/07/14 18:21,49
1050,2022/07/14 18:23,42
1051,2022/07/14 18:24,40
1051,2022/07/14 18:24,45
1052,2022/07/14 18:25,35
1053,2022/07/14 18:26,45
1054,2022/07/14 18:27,38
1055,2022/07/14 18:27,51
1056,2022/07/14 18:28,45
1057,2022/07/14 18:29,39
1058,2022/07/14 18:30,51
1059,2022/07/14 18:31,56
1060,2022/07/14 18:31,41
1061,2022/07/14 18:32,35
1061,2022/07/14 18:32,49
1062,2022/07/14 18:35,49
1062,2022/07/14 18:35,50
1063,2022/07/14 18:37,44
1064,2022/07/14 18:38,39
1064,2022/07/14 18:38,40
1064,2022/07/14 18:38,40
1065,2022/07/14 18:40,43
1066,2022/07/14 18:42,40
1067,2022/07/14 18:43,45
1068,2022/07/14 18:44,37
1068,2022/07/14 18:44,45
1069,2022/07/14 18:44,41
1070,2022/07/14 18:45,46
1071,2022/07/14 18:46,30
1071,2022/07/14 18:46,41
1072,2022/07/14 18:49,38
1073,2022/07/14 18:51,49
1074,2022/07/14 18:52,32
1074,2022/07/14 18:52,38
1074,2022/07/14 18:52,41
1075,2022/07/14 18:53,48
1076,2022/07/14 18:54,43
1076,2022/07/14 18:54,44
1077,2022/07/14 18:55,40
1078,2022/07/14 18:55,52
1079,2022/07/14 18:57,45
1080,2022/07/14 18:59,39
1081,2022/07/14 19:03,40
1082,2022/07/14 19:03,40
1083,2022/07/14 19:06,51
1084,2022/07/14 19:09,46
1085,2022/07/14 19:10,52
1086,2022/07/14 19:13,38
1086,2022/07/14 19:13,49
1087,2022/07/14 19:15,47
1088,2022/07/14 19:16,45
1088,2022/07/14 19:16,50
1089,2022/07/14 19:17,28
1089,2022/07/14 19:17,42
1090,2022/07/14 19:19,40
1090,2022/07/14 19:19,46
1091,2022/07/14 19:21,44
1092,2022/07/14 19:21,42
1093,2022/07/14 19:22,29
1093,2022/07/14 19:22,46
1094,2022/07/14 19:26,40
1094,2022/07/14 19:26,47
1095,2022/07/14 19:26,43
1096,2022/07/14 19:28,50
1097,2022/07/14 19:37,49
1098,2022/07/14 19:38,27
1099,2022/07/14 19:39,39
1100,2022/07/14 19:40,39
1101,2022/07/14 19:41,32
1102,2022/07/14 19:42,44
1103,2022/07/14 19:44,43
1103,2022/07/14 19:44,52
1104,2022/07/14 19:45,48
1105,2022/07/14 19:47,32
1106,2022/07/14 19:48,44
1107,2022/07/14 19:56,46
1108,2022/07/14 19:57,45
1109,2022/07/14 19:58,34
1110,2022/07/14 19:58,47
1111,2022/07/14 19:59,48
1112,2022/07/14 20:00,47
1113,2022/07/14 20:03,56
1114,2022/07/14 20:05,35
1115,2022/07/14 20:06,43
1115,2022/07/14 20:06,43
1116,2022/07/14 20:08,33
1117,2022/07/14 20:10,37
1118,2022/07/14 20:13,48
1119,2022/07/14 20:20,40
1120,2022/07/14 20:21,41
1121,2022/07/14 20:23,45
1122,2022/07/14 20:26,38
1123,2022/07/14 20:27,18
1124,2022/07/14 20:36,43
1125,2022/07/14 20:39,46
1126,2022/07/14 20:40,49
1127,2022/07/14 20:43,43
1128,2022/07/14 20:45,51
1129,2022/07/14 20:49,36
1130,2022/07/14 20:50,51
1131,2022/07/14 20:51,42
1132,2022/07/14 20:52,34
1133,2022/07/14 20:57,41
1134,2022/07/14 20:58,43
1135,2022/07/14 21:03,42
1136,2022/07/14 21:04,46
1137,2022/07/14 21:05,31
1137,2022/07/14 21:05,41
1138,2022/07/14 21:08,37
1139,2022/07/14 21:09,47
1140,2022/07/14 21:10,54
1141,2022/07/14 21:13,27
1142,2022/07/14 21:19,37
1142,2022/07/14 21:19,48
1143,2022/07/14 21:19,48
1144,2022/07/14 21:20,39
1145,2022/07/14 21:21,38
1145,2022/07/14 21:21,39
1145,2022/07/14 21:21,49
1146,2022/07/14 21:22,36
1146,2022/07/14 21:22,49
1147,2022/07/14 21:24,47
1148,2022/07/14 21:27,33
1149,2022/07/14 21:28,43
1149,2022/07/14 21:28,45
1150,2022/07/14 21:31,39
1150,2022/07/14 21:31,47
1151,2022/07/14 21:33,41
1152,2022/07/14 21:47,47
1153,2022/07/14 21:48,44
1154,2022/07/14 21:52,43
1155,2022/07/14 21:53,47
1156,2022/07/14 21:59,41
1157,2022/07/14 22:00,35
1157,2022/07/14 22:00,36
1158,2022/07/14 22:01,38
1159,2022/07/14 22:02,38
1160,2022/07/14 22:03,44
1161,2022/07/14 22:04,47
1162,2022/07/14 22:08,49
1163,2022/07/14 22:10,40
1164,2022/07/14 22:12,43
1165,2022/07/14 22:12,43
1166,2022/07/14 22:15,40
1166,2022/07/14 22:15,49
1167,2022/07/14 22:20,35
1168,2022/07/14 22:32,36
1169,2022/07/14 22:51,38
1170,2022/07/14 22:58,38
1171,2022/07/14 22:59,34
1172,2022/07/14 23:01,25
1173,2022/07/14 23:10,45
1174,2022/07/14 23:19,48
1175,2022/07/14 23:29,45
1176,2022/07/14 23:36,42
3,2022/07/14 23:41,41
