record_number,date_time,recorded_speeds
707,2022/07/10 11:43,44
708,2022/07/10 11:43,45
709,2022/07/10 11:44,44
710,2022/07/10 11:44,44
711,2022/07/10 11:45,49
712,2022/07/10 11:46,38
712,2022/07/10 11:46,41
712,2022/07/10 11:46,42
713,2022/07/10 11:47,38
714,2022/07/10 11:48,44
714,2022/07/10 11:48,44
714,2022/07/10 11:48,48
714,2022/07/10 11:48,48
715,2022/07/10 11:49,42
715,2022/07/10 11:49,48
716,2022/07/10 11:51,42
716,2022/07/10 11:51,48
717,2022/07/10 11:52,44
718,2022/07/10 11:53,43
719,2022/07/10 11:53,43
720,2022/07/10 11:53,39
721,2022/07/10 11:54,46
722,2022/07/10 11:56,46
723,2022/07/10 11:59,40
724,2022/07/10 12:01,45
725,2022/07/10 12:03,48
726,2022/07/10 12:03,51
727,2022/07/10 12:04,40
728,2022/07/10 12:04,43
728,2022/07/10 12:04,46
729,2022/07/10 12:10,45
730,2022/07/10 12:10,46
731,2022/07/10 12:11,42
731,2022/07/10 12:11,56
732,2022/07/10 12:12,36
732,2022/07/10 12:12,42
733,2022/07/10 12:13,39
734,2022/07/10 12:13,46
735,2022/07/10 12:14,40
735,2022/07/10 12:14,42
735,2022/07/10 12:14,44
736,2022/07/10 12:14,43
737,2022/07/10 12:15,41
737,2022/07/10 12:15,42
738,2022/07/10 12:15,50
739,2022/07/10 12:16,43
739,2022/07/10 12:16,50
740,2022/07/10 12:16,49
741,2022/07/10 12:17,50
741,2022/07/10 12:17,51
742,2022/07/10 12:18,55
743,2022/07/10 12:20,43
744,2022/07/10 12:20,44
745,2022/07/10 12:21,47
746,2022/07/10 12:22,44
747,2022/07/10 12:23,37
748,2022/07/10 12:23,47
749,2022/07/10 12:24,48
750,2022/07/10 12:24,50
751,2022/07/10 12:25,28
752,2022/07/10 12:27,44
753,2022/07/10 12:28,43
753,2022/07/10 12:28,44
753,2022/07/10 12:28,50
754,2022/07/10 12:29,38
754,2022/07/10 12:29,51
755,2022/07/10 12:30,41
756,2022/07/10 12:31,44
756,2022/07/10 12:31,49
757,2022/07/10 12:32,35
757,2022/07/10 12:32,36
757,2022/07/10 12:32,40
758,2022/07/10 12:33,46
759,2022/07/10 12:35,59
760,2022/07/10 12:36,54
761,2022/07/10 12:37,37
761,2022/07/10 12:37,40
761,2022/07/10 12:37,43
762,2022/07/10 12:39,44
763,2022/07/10 12:40,42
764,2022/07/10 12:41,43
765,2022/07/10 12:45,37
766,2022/07/10 12:46,49
767,2022/07/10 12:48,47
768,2022/07/10 12:48,45
769,2022/07/10 12:49,49
770,2022/07/10 12:51,40
771,2022/07/10 12:53,36
772,2022/07/10 12:54,43
773,2022/07/10 12:56,54
774,2022/07/10 12:57,43
775,2022/07/10 12:59,47
776,2022/07/10 13:00,47
777,2022/07/10 13:02,38
777,2022/07/10 13:02,40
777,2022/07/10 13:02,41
777,2022/07/10 13:02,45
778,2022/07/10 13:02,50
779,2022/07/10 13:04,39
780,2022/07/10 13:05,46
781,2022/07/10 13:07,53
782,2022/07/10 13:08,53
783,2022/07/10 13:10,50
784,2022/07/10 13:11,42
785,2022/07/10 13:12,31
786,2022/07/10 13:12,40
786,2022/07/10 13:12,43
787,2022/07/10 13:13,38
787,2022/07/10 13:13,40
788,2022/07/10 13:14,48
789,2022/07/10 13:15,29
789,2022/07/10 13:15,37
790,2022/07/10 13:15,38
791,2022/07/10 13:16,45
792,2022/07/10 13:16,45
793,2022/07/10 13:17,49
794,2022/07/10 13:19,39
794,2022/07/10 13:19,44
795,2022/07/10 13:23,36
795,2022/07/10 13:23,48
796,2022/07/10 13:23,49
797,2022/07/10 13:24,49
798,2022/07/10 13:25,49
799,2022/07/10 13:26,36
799,2022/07/10 13:26,45
800,2022/07/10 13:27,44
801,2022/07/10 13:28,45
801,2022/07/10 13:28,53
802,2022/07/10 13:29,49
803,2022/07/10 13:31,43
803,2022/07/10 13:31,49
804,2022/07/10 13:31,46
805,2022/07/10 13:32,46
806,2022/07/10 13:33,49
807,2022/07/10 13:34,44
808,2022/07/10 13:34,45
809,2022/07/10 13:35,49
810,2022/07/10 13:36,32
811,2022/07/10 13:36,49
812,2022/07/10 13:39,41
812,2022/07/10 13:39,43
813,2022/07/10 13:40,39
814,2022/07/10 13:40,45
815,2022/07/10 13:41,47
816,2022/07/10 13:43,48
817,2022/07/10 13:44,43
818,2022/07/10 13:45,47
819,2022/07/10 13:46,47
820,2022/07/10 13:47,30
820,2022/07/10 13:47,39
821,2022/07/10 13:47,45
822,2022/07/10 13:48,44
822,2022/07/10 13:48,48
822,2022/07/10 13:48,52
823,2022/07/10 13:48,39
824,2022/07/10 13:51,46
825,2022/07/10 13:52,38
825,2022/07/10 13:52,45
