,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30
169,2022/07/07 18:16,173,3,1,1,38,1,b'\xe6\x89',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2022/07/07 18:19,174,2,1,1,41,1,b'\xec\xe8',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2022/07/07 18:20,175,3,1,1,49,1,b'b\xbc',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022/07/07 18:21,176,2,1,1,42,1,b'!\xa4',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2022/07/07 18:21,177,3,1,1,48,1,b'\xeb\xaa',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2022/07/07 18:21,178,3,1,1,47,1,b'B\xcb',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2022/07/07 18:22,179,2,1,1,42,1,b'\x07\xe8',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2022/07/07 18:24,180,3,1,1,48,1,b'\x9b\x8b',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022/07/07 18:25,181,3,1,1,47,1,b'.9',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2022/07/07 18:26,182,2,1,1,38,1,b'4\xde',1,"[38, 39, 46]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
179,2022/07/07 18:27,183,2,1,1,47,2,b'\x88\x89',2,"[47, 47]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2022/07/07 18:27,184,2,1,1,37,1,b'\x19\x17',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2022/07/07 18:28,185,2,1,1,31,1,b'/\x92',1,"[31, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
182,2022/07/07 18:32,186,2,1,1,43,1,b'\xda\x86',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022/07/07 18:33,187,2,1,1,33,1,b'\xe0&',1,"[33, 47, 63]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,2022/07/07 18:34,188,2,1,1,41,1,b'6:',1,"[41, 48, 55]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
185,2022/07/07 18:35,189,2,1,1,36,1,b'gP',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022/07/07 18:35,190,2,1,1,46,1,b'8\x9c',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2022/07/07 18:36,191,3,1,1,47,1,b'\xa4x',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022/07/07 18:38,192,2,1,1,48,1,b'\xf8\xde',1,"[48, 52]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2022/07/07 18:39,193,2,1,1,51,1,b'/\xff',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022/07/07 18:40,194,2,1,1,44,1,b'\xce\xba',1,"[44, 45]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2022/07/07 18:40,195,3,1,1,49,1,b'EQ',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022/07/07 18:43,196,2,1,1,43,1,b'\x0b?',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022/07/07 18:45,197,2,1,1,47,1,b'\xe8g',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2022/07/07 18:46,198,2,1,1,32,1,b'7\x99',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022/07/07 18:47,199,2,1,1,46,1,b'\x98\xf4',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022/07/07 18:48,200,2,1,1,47,1,b'&n',1,"[47, 65]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
197,2022/07/07 18:49,201,2,1,1,46,2,b'&\x96',2,"[46, 46]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022/07/07 18:50,202,2,1,1,39,1,b'\x0b\t',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022/07/07 18:52,203,2,1,1,33,1,b'\xfb\xc0',1,"[33, 34, 37]",1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022/07/07 18:53,204,3,1,1,48,1,b'\xef\xd7',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022/07/07 18:54,205,2,1,1,53,1,b'z~',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022/07/07 18:56,206,2,1,1,39,1,b'4\xc6',1,"[39, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
203,2022/07/07 18:57,207,3,1,1,39,1,b'\xb1\x13',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2022/07/07 18:59,208,2,1,1,40,1,b'\x9b\x16',1,"[40, 46]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
205,2022/07/07 18:59,209,3,1,1,40,1,b'}}',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2022/07/07 19:00,210,2,1,1,44,1,b'\xfdV',1,"[44, 51, 51]",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
207,2022/07/07 19:02,211,3,1,1,53,1,b'\x0f\xbd',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022/07/07 19:05,212,2,1,1,38,1,b'\xc7\x15',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2022/07/07 19:07,213,2,1,1,39,1,b'\x1a\xfe',1,"[39, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
210,2022/07/07 19:08,214,2,1,1,42,1,b'\x10\x9b',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2022/07/07 19:08,215,3,1,1,50,1,b'|&',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022/07/07 19:09,216,2,1,1,42,1,b'^8',1,"[42, 46, 47]",0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022/07/07 19:09,217,3,1,1,48,1,b'`>',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2022/07/07 19:10,218,2,1,1,42,1,b'WC',1,"[42, 44, 45]",0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022/07/07 19:11,219,2,1,1,43,1,b'\x1a\xa7',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2022/07/07 19:12,220,2,1,1,36,1,b'BN',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022/07/07 19:13,221,2,1,1,42,1,b'd[',1,"[42, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
218,2022/07/07 19:15,222,2,1,1,50,1,b'O\x04',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2022/07/07 19:22,223,2,1,1,47,1,b'|\xe3',1,"[47, 48]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2022/07/07 19:25,224,2,1,1,34,1,b'{\x1a',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2022/07/07 19:27,225,2,1,1,37,1,b'x\xa8',1,"[37, 42]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022/07/07 19:28,226,2,1,1,51,1,b'H\xa3',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022/07/07 19:29,227,2,1,1,42,1,b'gZ',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2022/07/07 19:30,228,2,1,1,48,1,"b',!'",1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2022/07/07 19:30,229,3,1,1,37,1,b'\xcf\x17',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022/07/07 19:33,230,2,1,1,47,1,b'\xc0\xda',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022/07/07 19:35,231,2,1,1,39,1,b'\xf2*',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022/07/07 19:36,232,2,1,1,38,1,"b',='",1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022/07/07 19:38,233,3,1,1,43,1,b'L\xb6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022/07/07 19:39,234,2,1,1,40,1,b'XQ',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2022/07/07 19:43,235,2,1,1,42,1,b'\x11\xa6',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022/07/07 19:44,236,1,1,1,33,1,b'\xcb\x95',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2022/07/07 19:44,237,2,1,1,38,1,b'\x97\xfb',1,"[38, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
234,2022/07/07 19:44,238,3,1,1,44,1,b'\x1e\xb7',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2022/07/07 19:46,239,2,1,1,47,1,b'\xa3\xfd',1,"[47, 50]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022/07/07 19:48,240,2,1,1,39,1,b'\xaa\x10',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022/07/07 19:50,241,2,1,1,38,1,b'\xfb\x19',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022/07/07 19:50,242,3,1,1,43,1,b'P\x1d',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2022/07/07 19:51,243,2,1,1,35,1,b'U\x81',1,"[35, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
240,2022/07/07 19:52,244,2,1,1,45,1,b'\x83\xdb',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022/07/07 19:53,245,2,1,1,39,1,b'\xc0\xc4',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2022/07/07 19:54,246,2,1,1,48,1,b'f\x1c',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022/07/07 19:55,247,3,1,1,34,1,b'Y0',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2022/07/07 19:56,248,2,1,1,44,1,b'\xba\xcf',1,"[44, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
245,2022/07/07 19:58,249,3,1,1,51,1,b'\xd6\x04',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022/07/07 20:00,250,2,1,1,41,1,b'E6',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2022/07/07 20:04,251,2,1,1,32,1,b'oT',1,"[32, 34, 45]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
248,2022/07/07 20:08,252,2,1,1,47,1,b'F>',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2022/07/07 20:12,253,2,1,1,55,1,b'\xca\xa9',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2022/07/07 20:14,254,2,1,1,46,1,b'\xd3\x92',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2022/07/07 20:15,255,2,1,1,48,1,b'\xdd<',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2022/07/07 20:20,256,2,1,1,34,1,b'`b',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2022/07/07 20:22,257,2,1,1,48,1,b']\x8d',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2022/07/07 20:24,258,2,1,1,38,1,b'l\x80',1,"[38, 41]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022/07/07 20:27,259,3,1,1,37,1,"b'M,'",1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2022/07/07 20:28,260,2,1,1,39,1,b'\x863',1,"[39, 44, 47]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
257,2022/07/07 20:30,261,2,1,1,36,1,b'\xb8k',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2022/07/07 20:32,262,2,1,1,52,1,b'@\xe1',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2022/07/07 20:33,263,2,1,1,36,1,b'\x0c\xe1',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2022/07/07 20:36,264,2,1,1,42,1,b'9\xf7',1,"[42, 45]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2022/07/07 20:37,265,2,1,1,27,1,b'\xc6\x1f',1,"[27, 34]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
262,2022/07/07 20:38,266,2,1,1,44,1,b'\x80\x1b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2022/07/07 20:42,267,3,1,1,43,1,b'\x9b\x97',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022/07/07 20:44,268,3,1,1,41,1,b'\xb1\xb8',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2022/07/07 20:47,269,2,1,1,45,1,b'O\x87',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2022/07/07 20:49,270,2,1,1,40,1,b'xW',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2022/07/07 20:52,271,2,1,1,49,1,b'\xb2\x91',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
