,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30
168,2022/07/06 07:04,172,2,1,1,46,1,b'}M',1,"[46, 49, 54]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
169,2022/07/06 07:05,173,2,1,1,40,1,b'\xeac',1,"[40, 45, 46, 48, 49, 53]",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
170,2022/07/06 07:06,174,2,1,1,44,1,b'+\xc1',1,"[44, 45]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2022/07/06 07:07,175,3,1,1,43,1,b'\xa4\xe1',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022/07/06 07:09,176,2,1,1,38,1,b'/\xe8',1,"[38, 41]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2022/07/06 07:10,177,2,1,1,32,1,b'y\xf4',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2022/07/06 07:11,178,2,1,1,43,1,b'\xc2s',1,"[43, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
175,2022/07/06 07:11,179,3,1,1,44,1,b'\xaeh',1,"[44, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
176,2022/07/06 07:12,180,2,1,1,32,1,b'\x90\xb8',1,"[32, 41, 43, 50, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
177,2022/07/06 07:13,181,2,1,1,42,1,b'W\xe9',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2022/07/06 07:14,182,2,1,1,38,1,b'\x169',1,"[38, 44, 47, 47]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
179,2022/07/06 07:14,183,3,1,1,39,1,b'\xeb\xb5',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2022/07/06 07:15,184,2,1,1,37,1,b'\xe26',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2022/07/06 07:15,185,3,1,1,51,1,b'\x1c\xaf',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022/07/06 07:18,186,1,1,1,41,1,b'\xcf\xef',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022/07/06 07:18,187,2,1,1,41,1,b'\xea\xef',1,"[41, 57]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
184,2022/07/06 07:19,188,3,1,1,50,1,b'\x7ft',1,"[50, 54]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2022/07/06 07:20,189,3,1,1,41,1,b'\x122',1,"[41, 45, 46]",0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022/07/06 07:22,190,2,1,1,28,2,b'Zf',2,"[28, 28, 43, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,
187,2022/07/06 07:23,191,1,1,1,33,1,b'}\xde',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022/07/06 07:23,192,2,1,1,27,1,"b'\x8c,'",1,"[27, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
189,2022/07/06 07:24,193,2,1,1,51,1,b'R\xa4',1,"[51, 52]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022/07/06 07:24,194,3,1,1,40,1,b'C/',1,"[40, 45, 46]",0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
191,2022/07/06 07:25,195,3,1,1,43,1,b'MS',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022/07/06 07:26,196,2,1,1,41,1,b'?\x08',1,"[41, 48, 48]",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
193,2022/07/06 07:27,197,2,1,1,39,1,b'\xf7\xa0',1,"[39, 42]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2022/07/06 07:28,198,1,1,1,35,1,b'\x99\xec',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022/07/06 07:28,199,2,1,1,41,1,b'I\x16',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022/07/06 07:28,200,3,1,1,52,1,b'5#',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2022/07/06 07:29,201,1,1,1,28,1,b'\xe8\xbd',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022/07/06 07:29,202,2,1,1,43,1,b't\x94',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022/07/06 07:29,203,3,1,1,36,1,b'\x98\xbd',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022/07/06 07:30,204,1,1,1,44,1,b'o\x81',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022/07/06 07:30,205,3,1,1,47,1,b'\t\x1d',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022/07/06 07:31,206,2,1,1,43,1,b'R\xec',1,"[43, 45]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022/07/06 07:31,207,3,1,1,34,1,b'\x9aE',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2022/07/06 07:32,208,2,1,1,38,1,b'\xcb\xb5',1,"[38, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
205,2022/07/06 07:33,209,2,1,1,49,1,b'\x94\xa8',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2022/07/06 07:34,210,2,1,1,36,1,b'DI',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022/07/06 07:35,211,2,1,1,44,1,b'qo',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022/07/06 07:36,212,2,1,1,45,1,b'\xe0G',1,"[45, 61]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
209,2022/07/06 07:37,213,2,1,1,37,1,b'\xaaw',1,"[37, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
210,2022/07/06 07:38,214,2,1,1,35,1,b'\\\xe2',1,"[35, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
211,2022/07/06 07:40,215,2,1,1,52,1,b'\xa7\xc8',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022/07/06 07:41,216,1,1,1,37,1,b'\xa9\x10',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022/07/06 07:41,217,2,1,1,41,1,b'\x9e\x84',1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2022/07/06 07:41,218,3,1,1,57,1,b'\xb6g',1,[57],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022/07/06 07:42,219,1,1,1,40,1,b'p\xa8',1,"[40, 44]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2022/07/06 07:42,220,2,1,1,44,1,b'\xc1\xbf',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022/07/06 07:43,221,1,1,1,44,1,b'B\xd4',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2022/07/06 07:43,222,2,1,1,43,1,"b',\xb1'",1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2022/07/06 07:45,223,2,1,1,38,1,b'\xad\xcb',1,"[38, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
220,2022/07/06 07:45,224,3,1,1,49,1,b'\xf7\x13',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2022/07/06 07:46,225,3,1,1,47,1,b'\xd3\xac',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022/07/06 07:47,226,2,1,1,44,1,b'\xfa\x03',1,"[44, 46]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022/07/06 07:47,227,3,1,1,44,1,b'M\x0b',1,"[44, 48]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2022/07/06 07:48,228,2,1,1,39,1,b'\xe5^',1,"[39, 41, 54, 58]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
225,2022/07/06 07:49,229,1,1,1,46,1,b'\xddL',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022/07/06 07:49,230,2,1,1,41,1,b'\xb3)',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022/07/06 07:50,231,2,1,1,40,1,b'\x1fm',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022/07/06 07:50,232,3,1,1,44,1,b'\xa1b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022/07/06 07:50,233,3,1,1,34,1,b'#\xc8',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022/07/06 07:51,234,2,1,1,38,1,b'\x16x',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2022/07/06 07:51,235,3,1,1,44,1,b'}\xb5',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022/07/06 07:52,236,2,1,1,37,1,b'\x7f\x8d',1,"[37, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
233,2022/07/06 07:53,237,2,1,1,45,1,b'\x9a\xd4',1,"[45, 50]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
234,2022/07/06 07:53,238,2,1,1,42,1,b'\x8f\xe9',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2022/07/06 07:54,239,1,1,1,38,1,b'\x12\x04',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022/07/06 07:54,240,2,1,1,44,1,b'\xb3\x18',1,"[44, 49]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022/07/06 07:55,241,2,1,1,37,1,b'b0',1,"[37, 40, 48]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
238,2022/07/06 07:55,242,3,1,1,37,1,b'w\x86',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2022/07/06 07:56,243,2,1,1,45,1,b'=\x82',1,"[45, 47]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2022/07/06 07:57,244,1,1,1,35,1,b'6\x97',1,"[35, 36]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022/07/06 07:58,245,1,1,1,40,2,b'j%',2,"[40, 40]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2022/07/06 07:59,246,2,1,1,45,1,b'\x9bt',1,"[45, 47, 48]",0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022/07/06 08:00,247,2,1,1,46,1,b'\x13\xd9',1,"[46, 47, 48, 50]",1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2022/07/06 08:00,248,3,1,1,52,1,b'\xdb\xdb',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2022/07/06 08:01,249,2,1,1,35,1,b'\x8c$',1,"[35, 57]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
246,2022/07/06 08:02,250,2,1,1,35,1,b'E_',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2022/07/06 08:02,251,3,1,1,42,1,b'3=',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2022/07/06 08:03,252,2,1,1,42,1,b'n\x8b',1,"[42, 44]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2022/07/06 08:03,253,3,1,1,45,1,b'l\x91',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2022/07/06 08:03,254,3,1,1,33,1,b'\xa9\x16',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2022/07/06 08:04,255,2,1,1,33,1,b'^d',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2022/07/06 08:04,256,3,1,1,37,1,b'X\xdb',1,"[37, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
253,2022/07/06 08:05,257,2,1,1,49,1,b'!\x96',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2022/07/06 08:06,258,2,1,1,39,1,b'<R',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022/07/06 08:07,259,2,1,1,47,1,b'\xecB',1,"[47, 48, 48, 51]",2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2022/07/06 08:08,260,2,1,1,36,1,b'\x9bk',1,"[36, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
257,2022/07/06 08:09,261,2,1,1,43,1,b'\x86\xaf',1,"[43, 45]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2022/07/06 08:09,262,3,1,1,47,1,b'{\x96',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2022/07/06 08:10,263,1,1,1,30,1,b'\x9e\xa9',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2022/07/06 08:10,264,2,1,1,42,1,b'i\xdd',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2022/07/06 08:11,265,2,1,1,45,1,b'\xa5I',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2022/07/06 08:12,266,1,1,1,43,1,b'\x92\xd9',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2022/07/06 08:12,267,2,1,1,34,1,b'\x8f\x06',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022/07/06 08:14,268,2,1,1,42,2,b'\x87/',2,"[42, 42, 44]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2022/07/06 08:15,269,2,1,1,35,1,b'\x9c\x8a',1,"[35, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
266,2022/07/06 08:16,270,3,1,1,45,1,b'j2',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2022/07/06 08:17,271,2,1,1,41,1,b'\xf3M',1,"[41, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
268,2022/07/06 08:17,272,3,1,1,56,1,b'~\x1f',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2022/07/06 08:18,273,1,1,1,33,1,b'\x7f\xf6',1,"[33, 35]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2022/07/06 08:18,274,2,1,1,38,1,b'\x02\x8d',1,"[38, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
271,2022/07/06 08:18,275,3,1,1,41,1,b'\x80\xf1',1,"[41, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
272,2022/07/06 08:19,276,2,1,1,41,1,b'\x16=',1,"[41, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
273,2022/07/06 08:20,277,2,1,1,39,1,b'\x99%',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2022/07/06 08:22,278,2,1,1,38,1,b'\xf98',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2022/07/06 08:23,279,3,1,1,38,1,b'\x11\xee',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2022/07/06 08:24,280,2,1,1,37,1,b'v\xaa',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2022/07/06 08:25,281,2,1,1,45,1,b'0\xc7',1,"[45, 52]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
278,2022/07/06 08:27,282,1,1,1,37,1,b'.\xc0',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2022/07/06 08:27,283,2,1,1,42,2,b'{#',2,"[42, 42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2022/07/06 08:28,284,2,1,1,34,1,b'\x83\x9a',1,"[34, 38, 46]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
281,2022/07/06 08:28,285,3,1,1,33,1,b'0Z',1,"[33, 36]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2022/07/06 08:30,286,2,1,1,47,2,b'\xfc\xc4',2,"[47, 47]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2022/07/06 08:30,287,3,1,1,53,1,b'^\xe0',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2022/07/06 08:31,288,2,1,1,40,1,b'Vr',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2022/07/06 08:31,289,3,1,1,39,1,b'\xba[',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2022/07/06 08:33,290,2,1,1,29,1,b'\xba\x97',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2022/07/06 08:33,291,3,1,1,38,1,b'\x98\n',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2022/07/06 08:34,292,2,1,1,47,1,b'j\x08',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2022/07/06 08:35,293,2,1,1,42,1,b'?\x1e',1,"[42, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
290,2022/07/06 08:36,294,1,1,1,40,1,b'\x0bG',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2022/07/06 08:36,295,2,1,1,37,1,b'\xfa\xea',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2022/07/06 08:37,296,2,1,1,37,1,b'\x03\x95',1,"[37, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
293,2022/07/06 08:37,297,3,1,1,40,1,b'\xca\xdf',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2022/07/06 08:39,298,1,1,1,36,1,b'\x9e~',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2022/07/06 08:39,299,2,1,1,35,1,b'\xc1\x0f',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2022/07/06 08:39,300,3,1,1,49,1,b'\x80\xd8',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2022/07/06 08:40,301,2,1,1,42,1,b'\xd9\\',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2022/07/06 08:40,302,3,1,1,46,1,b'\xc1+',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2022/07/06 08:41,303,2,1,1,35,1,b'v\xfc',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2022/07/06 08:41,304,3,1,1,49,1,b'{\xda',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2022/07/06 08:42,305,2,1,1,50,1,b't8',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2022/07/06 08:42,306,3,1,1,40,1,"b'\x8f""'",1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2022/07/06 08:43,307,2,1,1,40,1,b'\xb7~',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2022/07/06 08:44,308,2,1,1,45,1,b'AK',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2022/07/06 08:44,309,3,1,1,34,1,b'}\xe8',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2022/07/06 08:44,310,3,1,1,44,1,b'\xceV',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2022/07/06 08:45,311,2,1,1,42,1,b'\x11\x9c',1,"[42, 43]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2022/07/06 08:46,312,2,1,1,44,1,b'\xa6\xb4',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2022/07/06 08:46,313,3,1,1,43,1,b'B\xf2',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2022/07/06 08:47,314,2,1,1,53,1,b'\xa8\xd7',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2022/07/06 08:47,315,3,1,1,43,1,b'\x8e\xab',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2022/07/06 08:48,316,2,1,1,47,1,b'H\x9d',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2022/07/06 08:50,317,2,1,1,41,1,b'\x13\xbc',1,"[41, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
314,2022/07/06 08:51,318,1,1,1,37,1,b'\xbe+',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2022/07/06 08:52,319,2,1,1,42,1,b'\xdbV',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2022/07/06 08:52,320,3,1,1,55,1,"b',\x1f'",1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2022/07/06 08:53,321,2,1,1,47,1,b'me',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2022/07/06 08:54,322,2,1,1,31,1,b'W\x8e',1,"[31, 39, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
319,2022/07/06 08:55,323,2,1,1,37,1,b'\xfe\xf1',1,"[37, 47, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
320,2022/07/06 08:56,324,1,1,1,35,1,b'\x97\xf1',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2022/07/06 08:56,325,2,1,1,36,1,b'b\xf7',1,"[36, 37]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2022/07/06 08:59,326,3,1,1,22,1,b'\xbf&',1,[22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2022/07/06 09:02,327,2,1,1,44,1,b'\x9b\xb1',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2022/07/06 09:03,328,2,1,1,32,1,b'\xd4V',1,"[32, 38]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
325,2022/07/06 09:04,329,2,1,1,39,1,b'\x06\xb9',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2022/07/06 09:05,330,2,1,1,31,1,b'\xf0\xc7',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2022/07/06 09:06,331,3,1,1,48,1,b'H\xb7',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2022/07/06 09:07,332,2,1,1,49,1,b'HA',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2022/07/06 09:08,333,2,1,1,37,1,b'=\xe8',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2022/07/06 09:11,334,1,1,1,39,1,b'\x035',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2022/07/06 09:11,335,2,1,1,44,1,b'h\xd3',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2022/07/06 09:12,336,2,1,1,40,1,b'i\x0b',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2022/07/06 09:14,337,2,1,1,37,1,b'\x81q',1,"[37, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
334,2022/07/06 09:14,338,3,1,1,40,1,b'\xa7\x91',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2022/07/06 09:15,339,3,1,1,44,1,b'\xa6 ',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2022/07/06 09:16,340,2,1,1,28,1,b'\xae\xa2',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2022/07/06 09:16,341,3,1,1,39,1,b'\x8c?',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2022/07/06 09:17,342,1,1,1,37,1,b'\x9d\xe6',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2022/07/06 09:17,343,2,1,1,43,1,b'\xb3E',1,"[43, 47]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
