,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29
191,2022/07/05 07:16,195,2,1,1,48,1,b'\xb9\x96',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022/07/05 07:17,196,2,1,1,46,1,b'\xe4\x04',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022/07/05 07:17,197,3,1,1,44,1,b'\x87\xa6',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2022/07/05 07:19,198,2,1,1,41,1,b'\x0e\xdc',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022/07/05 07:20,199,2,1,1,51,1,b'\xf3\xa4',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022/07/05 07:20,200,3,1,1,40,1,b'\x87\xb0',1,"[40, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
197,2022/07/05 07:23,201,2,1,1,50,1,b'\tQ',1,"[50, 53]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022/07/05 07:26,202,2,1,1,44,1,b'\x18r',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022/07/05 07:26,203,3,1,1,36,1,b'\x05\x86',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022/07/05 07:28,204,2,1,1,43,1,b'\x13\x86',1,"[43, 45]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022/07/05 07:28,205,3,1,1,39,1,b'\x84;',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022/07/05 07:29,206,2,1,1,41,1,b'3N',1,"[41, 45, 55]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
203,2022/07/05 07:29,207,3,1,1,43,1,b'|\xf5',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2022/07/05 07:30,208,3,1,1,44,1,b'U7',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2022/07/05 07:32,209,2,1,1,43,1,b'\x19(',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2022/07/05 07:33,210,3,1,1,40,1,b'\x83\xf9',1,"[40, 41]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022/07/05 07:36,211,2,1,1,37,1,b'\x8f\xad',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022/07/05 07:36,212,3,1,1,43,1,b'\x8b\xa4',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2022/07/05 07:37,213,4,1,1,53,1,b'\x9d\xcd',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2022/07/05 07:41,214,1,1,1,47,1,b'\xefr',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2022/07/05 07:41,215,2,1,1,48,1,b'\xc9%',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022/07/05 07:42,216,1,1,1,41,1,b'\xe5\x83',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022/07/05 07:42,217,4,1,1,63,1,b'\xbd\xff',1,[63],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2022/07/05 07:44,218,2,1,1,47,1,b'\xc8\xa6',1,"[47, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
215,2022/07/05 07:44,219,3,1,1,41,1,b'h\xe1',1,"[41, 44]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2022/07/05 07:44,220,4,1,1,44,1,b'\xbc\x1b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022/07/05 07:45,221,2,1,1,51,1,b'\x14{',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2022/07/05 07:46,222,2,1,1,47,1,b'\xa7c',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2022/07/05 07:46,223,2,1,1,41,1,"b'\xfd,'",1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2022/07/05 07:46,224,3,1,1,37,1,"b'\x12,'",1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2022/07/05 07:47,225,3,1,1,47,1,b'7\xbe',1,"[47, 48]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022/07/05 07:49,226,2,1,1,51,1,b'\x96\x97',1,"[51, 55]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022/07/05 07:49,227,3,1,1,38,1,b'\xe2=',1,"[38, 39, 53, 58, 59]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,
224,2022/07/05 07:50,228,3,1,1,59,1,b'(\xd6',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2022/07/05 07:53,229,1,1,1,39,1,b'$X',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022/07/05 07:53,230,2,1,1,52,1,b'\x07\x8c',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022/07/05 07:53,231,3,1,1,38,1,b'\xc5\xed',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022/07/05 07:59,232,3,1,1,47,1,b'\xf4-',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022/07/05 08:01,233,3,1,1,48,1,b'\xfd\x93',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022/07/05 08:03,234,3,1,1,51,1,b'\xeb\xb7',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2022/07/05 08:04,235,3,1,1,43,1,b'`\xf6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022/07/05 08:06,236,3,1,1,47,1,b'5\xad',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2022/07/05 08:07,237,3,1,1,51,1,b'\x9d\xb0',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2022/07/05 08:07,238,3,1,1,46,1,b'B\xe8',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2022/07/05 08:09,239,2,1,1,43,1,b'\xd5\xc6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022/07/05 08:09,240,4,1,1,54,1,b'\xe9\x1f',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022/07/05 08:11,241,2,1,1,46,1,b'g\xfe',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022/07/05 08:12,242,2,1,1,45,1,b'i\xa8',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2022/07/05 08:13,243,2,1,1,39,1,b'*\xb7',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2022/07/05 08:15,244,3,1,1,36,1,b'[\xae',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022/07/05 08:17,245,3,1,1,45,1,b'i\xfd',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2022/07/05 08:19,246,2,1,1,45,1,b'\x9a\xea',1,"[45, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
243,2022/07/05 08:20,247,2,1,1,49,1,b'\xd0\xda',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2022/07/05 08:21,248,2,1,1,41,1,b'\xd3S',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2022/07/05 08:23,249,2,1,1,59,1,b'\xee\xbc',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022/07/05 08:24,250,3,1,1,39,1,b'I\x87',1,"[39, 43]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
247,2022/07/05 08:25,251,3,1,1,57,1,b'\xa9\xd5',1,[57],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2022/07/05 08:25,252,3,1,1,45,1,b'w\\',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2022/07/05 08:29,253,3,1,1,40,1,b'\xd5\x83',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2022/07/05 08:32,254,3,1,1,41,1,b'0\x00',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2022/07/05 08:35,255,3,1,1,43,1,b'Qa',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2022/07/05 08:36,256,2,1,1,46,1,b'\xd2\x01',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2022/07/05 08:39,257,2,1,1,40,1,b'_\x12',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2022/07/05 08:43,258,3,1,1,52,1,b'\xc1\x89',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022/07/05 08:44,259,2,1,1,49,1,b'\xb0P',1,"[49, 55]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
256,2022/07/05 08:44,260,4,1,1,46,1,b'g\x84',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2022/07/05 08:45,261,3,1,1,60,1,b'Ez',1,[60],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2022/07/05 08:48,262,1,1,1,44,1,b'\xe8l',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2022/07/05 08:48,263,3,1,1,38,1,b'=\x83',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2022/07/05 08:49,264,2,1,1,46,1,b'\x9a\xdc',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2022/07/05 08:51,265,3,1,1,44,1,b'\x03\xe5',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2022/07/05 08:52,266,2,1,1,59,1,b'E\x17',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2022/07/05 08:53,267,2,1,1,51,1,b'p1',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022/07/05 08:53,268,3,1,1,42,1,b'$&',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2022/07/05 08:56,269,2,1,1,44,1,b'\xa9q',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2022/07/05 08:57,270,2,1,1,49,1,b'[\xee',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2022/07/05 08:58,271,3,1,1,51,1,b'\xef\x10',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2022/07/05 08:59,272,2,1,1,42,1,b'\n\xbb',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2022/07/05 09:00,273,3,1,1,46,1,b'\xb4\xdf',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2022/07/05 09:00,274,4,1,1,48,1,b'n\xef',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2022/07/05 09:01,275,2,1,1,48,1,b'\x9e\xfe',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2022/07/05 09:01,276,3,1,1,58,1,b'\xa6\x0f',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2022/07/05 09:02,277,3,1,1,48,1,b'\xcf\x01',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2022/07/05 09:06,278,3,1,1,52,1,b'\xe7\xd6',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2022/07/05 09:10,279,2,1,1,50,1,b'GF',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2022/07/05 09:10,280,3,1,1,52,1,b'_\xfa',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2022/07/05 09:12,281,4,1,1,51,1,b'i@',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2022/07/05 09:14,282,3,1,1,39,1,b'\xe77',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2022/07/05 09:15,283,3,1,1,40,1,b'\xf3F',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2022/07/05 09:22,284,1,1,1,47,1,b'Y\xd3',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2022/07/05 09:25,285,3,1,1,49,1,b'\xe9\x1b',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2022/07/05 09:26,286,3,1,1,43,1,b'\xc0H',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2022/07/05 09:29,287,1,1,1,43,1,b'Y\x92',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2022/07/05 09:30,288,2,1,1,41,1,b'H\xdd',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2022/07/05 09:32,289,1,1,1,19,1,b'\x12\xb8',1,[19],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2022/07/05 09:34,290,2,1,1,23,1,b'Kc',1,[23],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2022/07/05 09:34,291,3,1,1,28,1,b'K8',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2022/07/05 09:35,292,3,1,1,44,1,b'\x07\x8b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2022/07/05 09:38,293,2,1,1,47,1,b'\xc7G',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2022/07/05 09:39,294,3,1,1,48,1,b'\x96~',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2022/07/05 09:41,295,2,1,1,43,1,b'2\xb7',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2022/07/05 09:42,296,2,1,1,21,1,b'\x02a',1,[21],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2022/07/05 09:42,297,4,1,1,58,1,b'\xa5\x00',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2022/07/05 09:43,298,1,1,1,43,1,b'\x10r',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2022/07/05 09:43,299,3,1,1,40,1,b'^\xc0',1,"[40, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
296,2022/07/05 09:44,300,3,1,1,54,1,b'\xe4R',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2022/07/05 09:45,301,2,1,1,52,1,b'z\xbd',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2022/07/05 09:45,302,3,1,1,49,1,b'\t\\',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2022/07/05 09:46,303,2,1,1,37,1,b'V\xa0',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2022/07/05 09:47,304,2,1,1,46,1,b'\xb1n',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2022/07/05 09:48,305,2,1,1,41,1,b'<\xde',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2022/07/05 09:48,306,3,1,1,47,1,b'R\x90',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2022/07/05 09:48,307,4,1,1,56,1,b'\n\xc7',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2022/07/05 09:49,308,2,1,1,44,1,b'\xe4[',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2022/07/05 09:49,309,3,1,1,47,1,b'\xeco',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2022/07/05 09:51,310,3,1,1,54,1,b'%\xde',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2022/07/05 09:52,311,3,1,1,34,1,b'\x9a\x08',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2022/07/05 09:53,312,2,1,1,50,1,b'Dq',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2022/07/05 09:54,313,3,1,1,47,1,b'xt',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2022/07/05 09:58,314,2,1,1,39,1,b'\xab^',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2022/07/05 10:05,315,2,1,1,52,1,b';\xdc',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2022/07/05 10:06,316,2,1,1,44,1,b'\x06\x9e',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2022/07/05 10:07,317,1,1,1,33,1,b'vl',1,"[33, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
314,2022/07/05 10:07,318,3,1,1,43,1,b'\xee\x85',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2022/07/05 10:08,319,3,1,1,42,1,b'm\x81',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2022/07/05 10:09,320,2,1,1,45,1,b'\x03A',1,"[45, 47]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2022/07/05 10:09,321,3,1,1,48,1,b'\x83\xc3',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2022/07/05 10:11,322,3,1,1,56,1,"b""\x80'""",1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2022/07/05 10:13,323,4,1,1,53,1,b'\x18A',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2022/07/05 10:16,324,3,1,1,53,1,b'\x05\xc6',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2022/07/05 10:17,325,3,1,1,41,1,b'}Q',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2022/07/05 10:18,326,1,1,1,45,1,b'\xdc\xd2',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2022/07/05 10:19,327,4,1,1,58,1,b'\xc2\xff',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2022/07/05 10:21,328,2,1,1,39,1,b'i#',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2022/07/05 10:22,329,2,1,1,45,1,b'\xd0\xa7',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2022/07/05 10:23,330,2,1,1,50,1,b'T\x01',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2022/07/05 10:25,331,3,1,1,55,1,b'\xc3/',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2022/07/05 10:26,332,3,1,1,40,1,b'\xdf:',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2022/07/05 10:27,333,3,1,1,34,1,b'b\xa3',1,"[34, 38]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
330,2022/07/05 10:28,334,3,1,1,46,1,b'k\xc1',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2022/07/05 10:29,335,1,1,1,42,1,b'\x01\xcd',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2022/07/05 10:30,336,3,1,1,47,1,b'5\x8b',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2022/07/05 10:32,337,2,1,1,51,1,b'\xcd\x97',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2022/07/05 10:32,338,3,1,1,54,1,b'n\xfc',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2022/07/05 10:33,339,2,1,1,36,1,b'P\x95',1,"[36, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
336,2022/07/05 10:37,340,1,1,1,49,1,b'\xbf\xd2',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2022/07/05 10:38,341,1,1,1,37,1,b'\xe5;',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2022/07/05 10:38,342,2,1,1,36,1,b'\x11\x15',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2022/07/05 10:38,343,3,1,1,53,1,b'\x1eQ',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2022/07/05 10:39,344,1,1,1,40,1,b'\x0b;',1,"[40, 45]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
341,2022/07/05 10:42,345,2,1,1,36,1,b'\xb9\xb7',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2022/07/05 10:43,346,2,1,1,49,1,b'\x93\xcd',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2022/07/05 10:43,347,3,1,1,41,1,b'\xffp',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2022/07/05 10:45,348,2,1,1,43,1,b'\xd0J',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2022/07/05 10:47,349,3,1,1,35,1,b'\xe7\xaf',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2022/07/05 10:48,350,2,1,1,40,1,b'j\x95',1,"[40, 42]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2022/07/05 10:48,351,3,1,1,46,2,b'\x8ds',2,"[46, 46]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2022/07/05 10:49,352,2,1,1,44,1,b'e0',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2022/07/05 10:49,353,3,1,1,64,1,b'\xa0\xa5',1,[64],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2022/07/05 10:52,354,3,1,1,49,1,b'\xb7\x81',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2022/07/05 10:52,355,3,1,1,35,1,b'\xb0\x9a',1,"[35, 39, 48]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
352,2022/07/05 10:53,356,2,1,1,45,1,b'Y;',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2022/07/05 10:55,357,2,1,1,47,1,b'\xc5\x17',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2022/07/05 10:56,358,1,1,1,48,1,b'\xfa\xc2',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2022/07/05 10:56,359,2,1,1,51,1,b'I\xc1',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2022/07/05 10:57,360,3,1,1,35,1,b'\x97\xb8',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2022/07/05 10:58,361,3,1,1,46,1,b'\x0fk',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2022/07/05 10:59,362,3,1,1,54,1,b'\xaa\x9a',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2022/07/05 11:00,363,2,1,1,49,1,b'\xd9\xdb',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2022/07/05 11:04,364,4,1,1,56,1,b'\x01}',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2022/07/05 11:05,365,3,1,1,43,1,b'\x98\x9f',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2022/07/05 11:06,366,2,1,1,53,1,b'X\xab',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2022/07/05 11:06,367,3,1,1,46,1,b'\xf93',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2022/07/05 11:10,368,3,1,1,37,1,b'\xcc\xf0',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2022/07/05 11:11,369,2,1,1,47,1,b'\x8a\xfa',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2022/07/05 11:11,370,3,1,1,46,1,b'\xd0\x7f',1,"[46, 51]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
367,2022/07/05 11:12,371,2,1,1,41,1,b'\xc3L',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2022/07/05 11:13,372,2,1,1,51,1,b'r\xac',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2022/07/05 11:14,373,2,1,1,50,1,b'\xde\xe8',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2022/07/05 11:15,374,2,1,1,55,1,b'UQ',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2022/07/05 11:16,375,2,1,1,50,1,b'`\x05',1,"[50, 52]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2022/07/05 11:17,376,2,1,1,53,1,b'\xf5 ',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2022/07/05 11:18,377,2,1,1,41,1,b'\xa7\xa6',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2022/07/05 11:19,378,2,1,1,56,1,b'\xb1$',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2022/07/05 11:19,379,4,1,1,49,1,b'\xdf\x81',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2022/07/05 11:21,380,3,1,1,38,1,b'\x1b\xc4',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2022/07/05 11:22,381,2,1,1,56,1,b'\xea\xe4',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2022/07/05 11:24,382,2,1,1,53,1,b'\x91.',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2022/07/05 11:24,383,3,1,1,48,1,b'\xd3\xdb',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2022/07/05 11:27,384,2,1,1,54,1,b'R\xe9',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2022/07/05 11:28,385,2,1,1,54,1,b'\xa0\x8e',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2022/07/05 11:29,386,2,1,1,46,1,b'\x05\x7f',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2022/07/05 11:30,387,3,1,1,54,1,b'\xbe\x9e',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2022/07/05 11:32,388,2,1,1,48,1,b'\xca+',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
