,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27
175,2022/07/07 06:17,179,2,1,1,35,1,b'\xa4\xe0',1,"[35, 45, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
176,2022/07/07 06:18,180,2,1,1,46,1,b'\x83u',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022/07/07 06:19,181,2,1,1,29,1,b'1\xe5',1,"[29, 43, 44, 45, 48, 51, 53, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,,
178,2022/07/07 06:20,182,3,1,1,49,1,b' +',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2022/07/07 06:21,183,2,1,1,40,1,b'K\xa1',1,"[40, 44]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
180,2022/07/07 06:22,184,2,1,1,47,2,b'\x7f$',2,"[47, 47, 49, 50, 51, 53]",0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
181,2022/07/07 06:23,185,2,1,1,43,1,b'\xb03',1,"[43, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
182,2022/07/07 06:24,186,1,1,1,41,1,b'k\x02',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022/07/07 06:24,187,2,1,1,41,1,b'\xa9\xca',1,"[41, 48, 50]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
184,2022/07/07 06:24,188,3,1,1,44,1,b'\xd4g',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2022/07/07 06:25,189,1,1,1,41,1,b'\xd5\xfd',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022/07/07 06:25,190,2,1,1,42,1,b'W\xea',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2022/07/07 06:26,191,2,1,1,41,1,"b'""\xa0'",1,"[41, 45, 50]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
188,2022/07/07 06:27,192,2,1,1,44,1,b'7\xed',1,"[44, 47, 52]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
189,2022/07/07 06:28,193,1,1,1,38,1,b'\x199',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022/07/07 06:28,194,2,1,1,43,1,b'\xdb\xa7',1,"[43, 47, 50, 51]",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
191,2022/07/07 06:29,195,2,1,1,33,1,b'[m',1,"[33, 49, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,
192,2022/07/07 06:30,196,2,1,1,34,1,b'\x13\xde',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022/07/07 06:30,197,3,1,1,44,1,b'\x94a',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2022/07/07 06:30,198,3,1,1,42,1,b'\xff:',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022/07/07 06:31,199,2,1,1,41,1,b'f%',1,"[41, 47, 50, 56]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
196,2022/07/07 06:32,200,1,1,1,40,1,b'\r\x01',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2022/07/07 06:32,201,2,1,1,52,1,b'\xe6s',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022/07/07 06:32,202,3,1,1,52,1,b'\x12v',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022/07/07 06:33,203,1,1,1,40,1,b'\xd1\xd6',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022/07/07 06:33,204,2,1,1,45,1,b'\xab\xa2',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022/07/07 06:34,205,2,1,1,35,1,b'\x9f@',1,"[35, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
202,2022/07/07 06:34,206,3,1,1,28,1,b'\x01\xaf',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022/07/07 06:35,207,1,1,1,37,1,b'\xc6\xee',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2022/07/07 06:35,208,2,1,1,44,1,b')\xe7',1,"[44, 45]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2022/07/07 06:36,209,2,1,1,40,1,b'/\xf1',1,"[40, 46]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
206,2022/07/07 06:37,210,1,1,1,40,1,b'h\x96',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022/07/07 06:37,211,2,1,1,38,1,b'K\x08',1,"[38, 40, 45, 50]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
208,2022/07/07 06:38,212,2,1,1,37,1,b'\x8f\x96',1,"[37, 43, 44, 52, 55]",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
209,2022/07/07 06:39,213,2,1,1,38,2,b'w\xe9',2,"[38, 38, 41, 42, 44, 44, 45, 51]",0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
210,2022/07/07 06:39,214,3,1,1,47,1,b'jE',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2022/07/07 06:40,215,1,1,1,39,1,b'1\x8f',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022/07/07 06:40,216,2,1,1,47,1,b'\x00 ',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022/07/07 06:41,217,2,1,1,38,1,b'\xbdE',1,"[38, 39, 43, 44, 46]",1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
214,2022/07/07 06:42,218,1,1,1,31,1,b'WK',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022/07/07 06:42,219,2,1,1,33,1,b'\xefk',1,"[33, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
216,2022/07/07 06:42,220,2,1,1,37,1,b'\xe6\xc5',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022/07/07 06:43,221,2,1,1,37,1,b'MS',1,"[37, 42, 53]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
218,2022/07/07 06:43,222,3,1,1,39,1,b'\x89:',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2022/07/07 06:44,223,2,1,1,44,1,b'\xb6\x02',1,"[44, 46, 50, 51]",0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
220,2022/07/07 06:44,224,3,1,1,39,1,b'uU',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2022/07/07 06:45,225,2,1,1,41,1,b'AV',1,"[41, 51, 52, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
222,2022/07/07 06:45,226,3,1,1,48,1,b'\xe9\x12',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022/07/07 06:46,227,2,1,1,44,2,b'2g',2,"[44, 44, 45]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2022/07/07 06:46,228,3,1,1,43,1,b'\t\xfb',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2022/07/07 06:47,229,1,1,1,36,1,b'\xa6\xbd',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022/07/07 06:47,230,2,1,1,49,1,"b'\x1f""'",1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022/07/07 06:47,231,3,1,1,55,1,b'@x',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022/07/07 06:48,232,2,1,1,49,1,b'\xf2\xf1',1,"[49, 51]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022/07/07 06:48,233,3,1,1,49,1,b'\xf16',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022/07/07 06:49,234,1,1,1,41,1,b'\xef\xf0',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2022/07/07 06:49,235,2,1,1,42,1,b'\xc4:',1,"[42, 46, 48]",0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
232,2022/07/07 06:50,236,2,1,1,44,2,b'\x95_',2,"[44, 44, 45, 46, 49]",1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
233,2022/07/07 06:51,237,1,1,1,34,1,b'C\x19',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2022/07/07 06:51,238,2,1,1,41,2,b'\xba3',2,"[41, 41, 45, 47, 50]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
235,2022/07/07 06:52,239,1,1,1,37,1,b'\xb1\xb3',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022/07/07 06:52,240,2,1,1,42,1,b')\xea',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022/07/07 06:52,241,3,1,1,41,1,b'\xf1T',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022/07/07 06:53,242,2,1,1,41,1,b'\x94\xe8',1,"[41, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
239,2022/07/07 06:54,243,2,1,1,38,1,b'i%',1,"[38, 41, 43, 53]",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
240,2022/07/07 06:55,244,2,1,1,38,1,b'4\x00',1,"[38, 50, 57]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
241,2022/07/07 06:56,245,2,1,1,42,1,b'\xbf\xac',1,"[42, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
242,2022/07/07 06:57,246,2,1,1,33,1,b'\xbd\x1b',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022/07/07 06:58,247,2,1,1,42,1,b'C\x06',1,"[42, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
244,2022/07/07 06:58,248,3,1,1,47,1,b'\x0e:',1,"[47, 53]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
245,2022/07/07 06:58,249,3,1,1,41,1,b'\xe0\xdf',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022/07/07 06:59,250,2,1,1,44,1,b'4\xce',1,"[44, 47, 48, 50, 51]",0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
247,2022/07/07 07:00,251,2,1,1,39,1,b'\xc0T',1,"[39, 45, 48]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
248,2022/07/07 07:00,252,3,1,1,45,1,b'\x14A',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2022/07/07 07:01,253,2,1,1,43,1,b'h\xb7',1,"[43, 46]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
250,2022/07/07 07:01,254,2,1,1,44,1,b'f\x11',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2022/07/07 07:01,255,3,1,1,36,1,b'{\xe5',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2022/07/07 07:02,256,2,1,1,30,1,b'\x85\xed',1,"[30, 47, 56]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
253,2022/07/07 07:02,257,3,1,1,42,1,b'\x1d\xe1',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2022/07/07 07:03,258,2,1,1,34,1,b'}\xa0',1,"[34, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
255,2022/07/07 07:04,259,2,1,1,41,1,b'\xf7?',1,"[41, 43, 44, 44, 51]",0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
256,2022/07/07 07:04,260,3,1,1,42,1,b'\xa0i',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2022/07/07 07:05,261,2,1,1,43,1,b'\x86\x0f',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
258,2022/07/07 07:06,262,2,1,1,47,1,b'\xbf<',1,"[47, 51, 55]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
259,2022/07/07 07:07,263,2,1,1,39,1,b'\x8fT',1,"[39, 41, 44, 45]",0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
260,2022/07/07 07:08,264,3,1,1,45,1,b'\x92\x08',1,"[45, 52]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
261,2022/07/07 07:09,265,2,1,1,42,1,b'\xb7`',1,"[42, 44]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
262,2022/07/07 07:10,266,2,1,1,36,1,b'\x14N',1,"[36, 39, 43]",0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
263,2022/07/07 07:11,267,1,1,1,32,1,b'\x1a\xf6',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022/07/07 07:11,268,2,1,1,38,1,b'\xdfu',1,"[38, 43, 43, 46]",0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
265,2022/07/07 07:12,269,2,1,1,45,1,b'J\x00',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2022/07/07 07:12,270,3,1,1,52,1,b'|?',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2022/07/07 07:13,271,2,1,1,43,1,b'\x1c\x12',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2022/07/07 07:13,272,3,1,1,50,1,b'\x04\xf4',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2022/07/07 07:14,273,2,1,1,40,1,"b'\xc9,'",1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2022/07/07 07:15,274,2,1,1,48,1,b'\xf5\x9c',1,"[48, 49, 49]",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2022/07/07 07:17,275,1,1,1,35,1,b'?9',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2022/07/07 07:17,276,2,1,1,38,1,b'EM',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2022/07/07 07:17,277,3,1,1,43,1,b'\x0f\xd7',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2022/07/07 07:18,278,2,1,1,37,1,b'\xbe\xaa',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2022/07/07 07:18,279,3,1,1,48,1,b'\x8d\x16',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2022/07/07 07:19,280,2,1,1,41,1,b'\xe0\x1c',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2022/07/07 07:20,281,2,1,1,48,1,b'\xd0A',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2022/07/07 07:21,282,2,1,1,36,1,b'^\xbb',1,"[36, 39, 54, 59]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
279,2022/07/07 07:21,283,3,1,1,49,1,b'r\x9b',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2022/07/07 07:22,284,2,1,1,42,1,b'Wc',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2022/07/07 07:22,285,3,1,1,48,1,b'\x9dm',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2022/07/07 07:23,286,3,1,1,42,1,b'.W',1,"[42, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
283,2022/07/07 07:25,287,2,1,1,35,1,b'\x14\xcf',1,"[35, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
284,2022/07/07 07:25,288,3,1,1,46,1,b'\xc3_',1,"[46, 48]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
285,2022/07/07 07:26,289,2,1,1,37,1,b'\x9c\x10',1,"[37, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
286,2022/07/07 07:26,290,3,1,1,43,1,b'\xd8\xac',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2022/07/07 07:27,291,2,1,1,42,1,b'\x8bf',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2022/07/07 07:27,292,3,1,1,54,1,b'\x88\x1f',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2022/07/07 07:28,293,2,1,1,34,1,b'3\xd8',1,"[34, 40]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
290,2022/07/07 07:28,294,3,1,1,45,1,b'\xef\xe1',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2022/07/07 07:29,295,2,1,1,40,1,b'\x87?',1,"[40, 46]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
292,2022/07/07 07:30,296,3,1,1,42,1,b'\xbc<',1,"[42, 49]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
293,2022/07/07 07:31,297,3,1,1,47,1,b'\x19\xec',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2022/07/07 07:32,298,1,1,1,29,1,b'\x82\xaa',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2022/07/07 07:32,299,2,1,1,48,1,b' \x88',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2022/07/07 07:32,300,3,1,1,45,1,b'\x98\xed',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2022/07/07 07:33,301,1,1,1,40,1,b'\x99w',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2022/07/07 07:33,302,2,1,1,39,1,b'/\xf7',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2022/07/07 07:33,303,3,1,1,44,1,b'\xff&',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2022/07/07 07:34,304,2,1,1,37,1,b'#\xeb',1,"[37, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
301,2022/07/07 07:35,305,2,1,1,40,1,b'#\x9d',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2022/07/07 07:35,306,3,1,1,37,1,b'X\x13',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2022/07/07 07:36,307,2,1,1,44,1,b'\x1c\x12',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2022/07/07 07:36,308,3,1,1,42,1,b'\x10t',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2022/07/07 07:37,309,3,1,1,43,1,b'\x96!',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2022/07/07 07:39,310,2,1,1,44,1,b'ib',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2022/07/07 07:39,311,3,1,1,42,1,b'oW',1,"[42, 48]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
308,2022/07/07 07:40,312,2,1,1,40,1,b'\x7f\xd4',1,"[40, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
309,2022/07/07 07:40,313,3,1,1,48,1,b'\x86\xdd',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2022/07/07 07:41,314,2,1,1,43,1,b'b\xcc',1,"[43, 46]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
311,2022/07/07 07:42,315,2,1,1,31,1,b'\xe4\x1e',1,"[31, 36]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
312,2022/07/07 07:43,316,1,1,1,39,1,b'\xc8\x0e',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2022/07/07 07:43,317,2,1,1,37,1,b'S\xd3',1,"[37, 42, 48, 60]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
314,2022/07/07 07:43,318,3,1,1,48,1,b'\xc2\xb9',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2022/07/07 07:44,319,2,1,1,39,1,b'e\xd5',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2022/07/07 07:45,320,2,1,1,31,1,b'\xbe\xaf',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2022/07/07 07:45,321,3,1,1,42,1,b'\xde\x9c',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2022/07/07 07:46,322,1,1,1,41,1,b'\x8e\xc2',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2022/07/07 07:46,323,2,1,1,50,1,b'D\xe7',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2022/07/07 07:47,324,1,1,1,40,1,b'\x9b\xaf',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2022/07/07 07:47,325,2,1,1,40,1,b'\xe5\x89',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2022/07/07 07:48,326,2,1,1,34,1,b'\xf4\x80',1,"[34, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
323,2022/07/07 07:48,327,3,1,1,37,1,b'\xe2j',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2022/07/07 07:49,328,2,1,1,33,1,b'q\xa2',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2022/07/07 07:50,329,2,1,1,45,1,b'Rm',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2022/07/07 07:51,330,1,1,1,32,1,b'S\xf6',1,"[32, 35]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
327,2022/07/07 07:51,331,2,1,1,42,1,b'\xbfc',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2022/07/07 07:52,332,1,1,1,35,1,b'\x13i',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2022/07/07 07:52,333,2,1,1,45,1,b'/\xe1',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2022/07/07 07:52,334,2,1,1,44,1,b'e\xed',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2022/07/07 07:53,335,2,1,1,49,1,b'v\xec',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2022/07/07 07:54,336,2,1,1,21,1,b'\x87\xef',1,"[21, 39, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
333,2022/07/07 07:54,337,3,1,1,40,1,b'\xa9\xd8',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2022/07/07 07:55,338,1,1,1,37,1,b'\x919',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2022/07/07 07:55,339,2,1,1,40,1,b'<\xeb',1,"[40, 45]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
336,2022/07/07 07:55,340,2,1,1,38,1,b'\xb1\x02',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2022/07/07 07:55,341,3,1,1,41,1,b'\x8d\xa1',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2022/07/07 07:56,342,2,1,1,40,1,b'\x95\xa4',1,"[40, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
339,2022/07/07 07:56,343,3,1,1,48,1,b'\x86\x93',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2022/07/07 07:57,344,2,1,1,35,1,b'\x1e?',1,"[35, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
341,2022/07/07 07:57,345,3,1,1,39,1,b'\xbc\xac',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2022/07/07 07:58,346,2,1,1,57,1,b'|\x98',1,[57],,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2022/07/07 07:59,347,2,1,1,36,1,b'\x03\xd7',1,"[36, 57]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
344,2022/07/07 08:00,348,2,1,1,32,1,b'\xfd\xff',1,"[32, 44, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
