,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27
180,2022/07/11 06:07,184,3,1,1,39,1,b'A\xe2',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2022/07/11 06:08,185,2,1,1,44,2,b'\xd1\x8f',2,"[44, 44]",,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022/07/11 06:09,186,1,1,1,38,1,b'\xa5\x06',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022/07/11 06:09,187,3,1,1,45,1,b'\x1b\x7f',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2022/07/11 06:10,188,2,1,1,46,1,b'\x8fo',1,"[46, 47, 47, 54]",2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
185,2022/07/11 06:10,189,3,1,1,51,1,b'\xac\xf8',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022/07/11 06:11,190,2,1,1,39,1,b'dl',1,"[39, 45, 46]",0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
187,2022/07/11 06:12,191,2,1,1,39,1,b'\x9cl',1,"[39, 40, 51]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
188,2022/07/11 06:12,192,3,1,1,40,1,b'k\x86',1,"[40, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
189,2022/07/11 06:13,193,2,1,1,47,2,b'ed',2,"[47, 47, 48]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022/07/11 06:15,194,1,1,1,48,1,b'\xce\x06',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2022/07/11 06:15,195,2,1,1,42,1,b'\xea\x07',1,"[42, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
192,2022/07/11 06:16,196,2,1,1,49,1,b'\x94\xf4',1,"[49, 51, 52]",0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
193,2022/07/11 06:17,197,2,1,1,35,1,b'\x8e\x1e',1,"[35, 38, 43, 54]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
194,2022/07/11 06:18,198,2,1,1,45,1,b'\x1c-',1,"[45, 46, 48]",1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
195,2022/07/11 06:18,199,3,1,1,49,1,b'\xfay',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022/07/11 06:19,200,2,1,1,43,1,b'wB',1,"[43, 49]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
197,2022/07/11 06:20,201,2,1,1,44,1,b'\xcel',1,"[44, 45, 49]",1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
198,2022/07/11 06:20,202,3,1,1,47,1,b'\xb0F',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022/07/11 06:21,203,2,1,1,41,1,b'L0',1,"[41, 50, 53, 59, 60]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,
200,2022/07/11 06:21,204,3,1,1,44,1,b'\xe5\xec',1,"[44, 49, 50]",0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
201,2022/07/11 06:22,205,1,1,1,36,1,b'\xa7\x98',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022/07/11 06:22,206,2,1,1,42,1,b'0i',1,"[42, 47, 51]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
203,2022/07/11 06:22,207,3,1,1,43,1,b'\xd4\t',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2022/07/11 06:23,208,2,1,1,37,1,b'w\xcb',1,"[37, 39, 46, 47, 47, 55, 55]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
205,2022/07/11 06:23,209,3,1,1,43,1,b'6\x89',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2022/07/11 06:24,210,2,1,1,47,1,b'\x06h',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022/07/11 06:24,211,3,1,1,44,1,b'\x0e\\',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022/07/11 06:25,212,3,1,1,45,1,b'\x0b\xbf',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2022/07/11 06:26,213,2,1,1,35,1,b'\xde\r',1,"[35, 45, 48, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,
210,2022/07/11 06:27,214,1,1,1,30,1,b'~\xdc',1,"[30, 31]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2022/07/11 06:27,215,3,1,1,41,1,b'<\xcc',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022/07/11 06:28,216,2,1,1,35,2,b'\xba\x0c',2,"[35, 35, 41, 47, 52]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
213,2022/07/11 06:29,217,2,1,1,48,1,b'\xa3\xa1',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2022/07/11 06:29,218,3,1,1,48,1,b'S\xae',1,"[48, 50]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022/07/11 06:30,219,2,1,1,47,1,b'\xcd\x12',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2022/07/11 06:31,220,2,1,1,48,1,b'+\x9c',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022/07/11 06:31,221,3,1,1,42,1,b'\xe1\x92',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2022/07/11 06:32,222,2,1,1,38,1,b'\xae\x1c',1,"[38, 44, 48]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
219,2022/07/11 06:32,223,3,1,1,48,1,b'Z\x07',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2022/07/11 06:33,224,2,1,1,40,1,b'6\xe6',1,"[40, 41, 42, 46]",1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
221,2022/07/11 06:33,225,3,1,1,48,1,b'\xb9\xcc',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022/07/11 06:34,226,2,1,1,42,1,b'\x83}',1,"[42, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
223,2022/07/11 06:34,227,3,1,1,46,1,b'lc',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2022/07/11 06:35,228,1,1,1,32,1,b'+\x05',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2022/07/11 06:35,229,2,1,1,40,1,b'p:',1,"[40, 42]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022/07/11 06:35,230,3,1,1,43,1,b'\xb4\xe6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022/07/11 06:36,231,2,1,1,39,1,b'\xa7\x89',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022/07/11 06:36,232,3,1,1,52,1,b'\x99\x12',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022/07/11 06:37,233,1,1,1,34,1,b'CP',1,"[34, 36]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022/07/11 06:37,234,2,1,1,46,1,b'\x07\x96',1,"[46, 51]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
231,2022/07/11 06:37,235,3,1,1,40,1,b'\xd0\x91',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022/07/11 06:38,236,2,1,1,38,1,b'\x9do',1,"[38, 45, 46]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
233,2022/07/11 06:38,237,3,1,1,48,1,b'\xfd]',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2022/07/11 06:39,238,2,1,1,37,1,b'v\x99',1,"[37, 43, 48, 52]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
235,2022/07/11 06:39,239,3,1,1,46,1,b'\xd2i',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022/07/11 06:40,240,2,1,1,35,1,b'\x95\xe5',1,"[35, 42, 45]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
237,2022/07/11 06:40,241,3,1,1,47,1,b'^.',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022/07/11 06:41,242,1,1,1,43,1,b'\xd5\xbc',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2022/07/11 06:41,243,2,1,1,44,1,b'\xf4\xf5',1,"[44, 51]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
240,2022/07/11 06:41,244,3,1,1,43,1,b'\xb9\xbc',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
241,2022/07/11 06:42,245,2,1,1,39,1,b'\xf3\x06',1,"[39, 42, 43, 49]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
242,2022/07/11 06:43,246,1,1,1,38,1,b'\xc2\x84',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022/07/11 06:43,247,2,1,1,37,1,b'\xf30',1,"[37, 40, 41, 43, 43]",0.0,0.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
244,2022/07/11 06:43,248,3,1,1,41,1,b'\x17m',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2022/07/11 06:44,249,2,1,1,43,1,b'\xd0\n',1,"[43, 44]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022/07/11 06:44,250,3,1,1,42,1,b'M\x97',1,"[42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
247,2022/07/11 06:45,251,2,1,1,43,1,b'\x8a\xf5',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2022/07/11 06:45,252,3,1,1,41,1,b'\x8dF',1,"[41, 46]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
249,2022/07/11 06:46,253,2,1,1,44,1,b'\xffH',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2022/07/11 06:46,254,3,1,1,42,1,b'\x91\x06',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2022/07/11 06:47,255,2,1,1,41,1,b'\xcdx',1,"[41, 48, 50]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
252,2022/07/11 06:47,256,3,1,1,49,1,b'\xfb4',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2022/07/11 06:48,257,2,1,1,42,1,b'+9',1,"[42, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
254,2022/07/11 06:48,258,3,1,1,43,1,b'yV',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022/07/11 06:49,259,2,1,1,35,1,b'R\xce',1,"[35, 40, 42, 42, 43]",0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
256,2022/07/11 06:49,260,3,1,1,49,1,b'\x02\xc4',1,"[49, 56]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
257,2022/07/11 06:49,261,3,1,1,41,1,b'a\x1a',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2022/07/11 06:50,262,2,1,1,45,1,b'\xa0\x0f',1,"[45, 51]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
259,2022/07/11 06:50,263,3,1,1,49,1,b'\xfet',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2022/07/11 06:51,264,2,1,1,46,1,b'\t5',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2022/07/11 06:51,265,3,1,1,43,1,b'\xabg',1,"[43, 44]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2022/07/11 06:52,266,2,1,1,40,1,b'zt',1,"[40, 46, 49, 49]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,
263,2022/07/11 06:52,267,3,1,1,46,1,b'\x1f\xd9',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022/07/11 06:53,268,2,1,1,48,1,b'\x97\xd4',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2022/07/11 06:53,269,3,1,1,51,1,b'\x9f\xe0',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2022/07/11 06:54,270,2,1,1,37,1,b'c\xf4',1,"[37, 44, 50]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
267,2022/07/11 06:54,271,3,1,1,46,2,b'\xef@',2,"[46, 46]",,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2022/07/11 06:55,272,1,1,1,37,1,b'\xa2\x1e',1,"[37, 39]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
269,2022/07/11 06:55,273,2,1,1,46,1,b'\x13y',1,"[46, 47, 47, 48, 50, 50]",2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
270,2022/07/11 06:55,274,3,1,1,44,1,b'2I',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2022/07/11 06:56,275,2,1,1,42,1,b'\x94\x1f',1,"[42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
272,2022/07/11 06:57,276,3,1,1,52,1,b'\xcd\x88',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2022/07/11 06:58,277,2,1,1,39,1,b'\xa4\xf3',1,"[39, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
274,2022/07/11 06:59,278,1,1,1,37,1,b'\x13\xfe',1,"[37, 40]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
275,2022/07/11 06:59,279,2,1,1,37,1,b'\xd9\xc9',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2022/07/11 06:59,280,3,1,1,35,1,b'\xae\xa0',1,"[35, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
277,2022/07/11 07:00,281,2,1,1,46,2,b'\xe2\xcb',2,"[46, 46, 47, 48]",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
278,2022/07/11 07:00,282,3,1,1,45,1,b'%\xc8',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2022/07/11 07:01,283,2,1,1,44,1,b'\xe8\xa3',1,"[44, 48]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
280,2022/07/11 07:01,284,3,1,1,42,1,b'\xaa\xee',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2022/07/11 07:02,285,2,1,1,40,1,b'\x06E',1,"[40, 44]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
282,2022/07/11 07:02,286,3,1,1,44,1,b'\x86\x7f',1,"[44, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
283,2022/07/11 07:02,287,3,1,1,39,1,b'\xd3\xa3',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2022/07/11 07:03,288,2,1,1,43,1,b'\x17\xa3',1,"[43, 44, 48, 53]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
285,2022/07/11 07:03,289,3,1,1,51,1,b'\xadS',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2022/07/11 07:04,290,1,1,1,37,1,b'\xa4\x99',1,"[37, 39]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
287,2022/07/11 07:05,291,2,1,1,48,1,b'\x9bY',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2022/07/11 07:05,292,3,1,1,40,1,b'tR',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2022/07/11 07:06,293,2,1,1,63,1,b'6\x01',1,[63],,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2022/07/11 07:06,294,3,1,1,41,1,b'\xf9\x8c',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2022/07/11 07:07,295,2,1,1,47,1,b'[\x9b',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2022/07/11 07:07,296,3,1,1,49,1,b'\xea\x8b',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2022/07/11 07:08,297,2,1,1,40,1,"b'O,'",1,"[40, 44]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
294,2022/07/11 07:08,298,3,1,1,37,1,b'n2',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2022/07/11 07:09,299,2,1,1,47,1,b'(8',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2022/07/11 07:09,300,3,1,1,41,1,b'$^',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2022/07/11 07:10,301,2,1,1,41,1,b'\xcb ',1,"[41, 48]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
298,2022/07/11 07:10,302,3,1,1,47,1,b'\x88\xd7',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2022/07/11 07:11,303,2,1,1,35,1,b'f?',1,"[35, 37]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
300,2022/07/11 07:11,304,3,1,1,46,1,b'\xd1K',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2022/07/11 07:12,305,2,1,1,52,1,b'\xf9\xac',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2022/07/11 07:13,306,2,1,1,45,1,b'\xbew',1,"[45, 48]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
303,2022/07/11 07:14,307,2,1,1,51,1,b'\x13t',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2022/07/11 07:15,308,3,1,1,43,1,b'\x012',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2022/07/11 07:16,309,2,1,1,31,1,b'\xcf\xac',1,"[31, 36, 37, 39, 41, 42]",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,
306,2022/07/11 07:17,310,1,1,1,34,1,b'\xa9\xcc',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2022/07/11 07:17,311,2,1,1,45,1,b'.X',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2022/07/11 07:17,312,3,1,1,38,2,b'\x08w',2,"[38, 38, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
309,2022/07/11 07:18,313,2,1,1,41,1,b'p9',1,"[41, 42, 43]",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
310,2022/07/11 07:18,314,3,1,1,44,1,b'\xf1\xfb',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2022/07/11 07:18,315,3,1,1,36,1,b'\xe9\x1a',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2022/07/11 07:19,316,3,1,1,48,1,b'V\x9c',1,"[48, 49, 55]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
313,2022/07/11 07:19,317,3,1,1,39,1,b'\x8aN',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2022/07/11 07:20,318,3,1,1,39,1,b'\x959',1,"[39, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
315,2022/07/11 07:20,319,3,1,1,38,1,b'\xe2\xaf',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2022/07/11 07:21,320,2,1,1,33,1,b'WT',1,"[33, 34]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2022/07/11 07:22,321,2,1,1,41,1,b'\xa5\xee',1,"[41, 43, 48]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
318,2022/07/11 07:22,322,3,1,1,41,1,b'\x0c\x86',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2022/07/11 07:23,323,1,1,1,34,1,b'O\xb2',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2022/07/11 07:23,324,2,1,1,44,1,b' \x06',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2022/07/11 07:24,325,2,1,1,45,1,b'\xa3\x02',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2022/07/11 07:24,326,3,1,1,42,1,b'vP',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2022/07/11 07:25,327,2,1,1,46,1,b'\xa2~',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2022/07/11 07:25,328,3,1,1,43,1,b'\xf3[',1,"[43, 44, 49]",1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
325,2022/07/11 07:26,329,1,1,1,46,1,b'\\l',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2022/07/11 07:26,330,2,1,1,44,1,b'._',1,"[44, 51]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
327,2022/07/11 07:26,331,3,1,1,48,1,"b'5""'",1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2022/07/11 07:26,332,2,1,1,40,1,b'\n\xa3',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2022/07/11 07:27,333,3,1,1,38,1,b'\xa0\xdb',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2022/07/11 07:28,334,2,1,1,44,1,b'\x18\xeb',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2022/07/11 07:29,335,2,1,1,43,1,b'\xd4\x7f',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2022/07/11 07:30,336,2,1,1,36,1,b'\x89\xf7',1,"[36, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
333,2022/07/11 07:30,337,3,1,1,41,1,b'o\xc2',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2022/07/11 07:30,338,3,1,1,48,1,b'\\\xe8',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2022/07/11 07:31,339,2,1,1,31,1,b'\x9f\xf1',1,"[31, 36, 46]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
336,2022/07/11 07:32,340,1,1,1,40,1,b'e\x9c',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2022/07/11 07:32,341,2,1,1,45,1,b'L\xd4',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2022/07/11 07:32,342,3,1,1,49,1,b'+\xe8',1,"[49, 56]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
339,2022/07/11 07:33,343,2,1,1,33,1,b'\xb4\x1a',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2022/07/11 07:33,344,3,1,1,45,1,b'\xdcA',1,"[45, 50]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
341,2022/07/11 07:34,345,3,1,1,42,1,b'TF',1,"[42, 48]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
342,2022/07/11 07:35,346,3,1,1,43,1,b'S\xbe',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2022/07/11 07:36,347,2,1,1,46,1,b'\xf3\xa2',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2022/07/11 07:36,348,3,1,1,52,1,b'j\x90',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2022/07/11 07:37,349,3,1,1,39,1,b'\x8c8',1,"[39, 44, 47, 53]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
346,2022/07/11 07:38,350,3,1,1,43,1,b'\xf9n',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2022/07/11 07:39,351,2,1,1,36,1,b'8\x80',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2022/07/11 07:39,352,3,1,1,48,1,b'\xae\xa6',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2022/07/11 07:40,353,2,1,1,20,1,b'Z\xe6',1,"[20, 28, 34]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
350,2022/07/11 07:40,354,3,1,1,34,1,b'\xe3\xa5',1,"[34, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
351,2022/07/11 07:42,355,3,1,1,46,1,b'f\x16',1,"[46, 51]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
352,2022/07/11 07:43,356,3,1,1,47,1,b'\xbb\xbf',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2022/07/11 07:43,357,3,1,1,39,1,b'\xa3^',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2022/07/11 07:44,358,2,1,1,41,1,"b""'\x96""",1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
